slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
15	24	0	0	0	32	16	32	1	3072	1024	0	9216	1024	1024	0	11264	1690	584	21756	4665	4518	147	28695	gemm	0	1690	12490	9850	4665
16	25	0	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1560	0	3445	1453	1321	132	6458	rmsnorm	8	1560	99	3346	1453
17	26	0	0	0	32	16	32	1	3072	1024	0	7168	2048	2048	0	10240	2200	846	18930	3195	2756	439	25171	gemm	0	2200	7888	11888	3195
18	28	0	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1189	0	6631	198	30	168	8018	elementwise	0	1189	0	6631	198
19	29	0	0	0	32	16	32	1	3072	1024	0	13312	1024	1024	0	15360	2244	907	34093	3389	3232	157	40633	gemm	0	2244	15980	19020	3389
20	0	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1152	0	3419	1617	1478	139	6188	rmsnorm	8	1152	91	3328	1617
21	2	1	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2221	994	19088	2437	2278	159	24740	gemm	0	2221	7036	13046	2437
22	5	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1066	0	1650	451	34	417	3167	rope	0	1066	0	1650	451
23	6	1	3	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1250	0	1244	166	30	136	2660	kvappend	0	1250	0	1244	166
24	8	1	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	1965	0	65412	163	32	131	67540	attention	2	1965	52	65360	163
25	9	1	0	0	32	16	32	1	3072	1024	0	11264	1024	1024	0	13312	2289	1577	27377	3737	3566	171	34980	gemm	0	2289	11275	17679	3737
26	10	1	1	0	0	0	0	1	0	0	0	2048	1024	1024	0	3072	1327	0	3934	2608	2478	130	7869	rmsnorm	8	1327	116	3818	2608
27	11	1	0	0	32	16	32	1	3072	1024	0	9216	1024	1024	0	11264	2252	957	22103	2295	1981	314	27607	gemm	0	2252	7339	15721	2295
28	13	1	4	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1617	0	6843	162	32	130	8622	elementwise	0	1617	0	6843	162
29	14	1	0	0	32	16	32	1	3072	1024	0	14336	1024	1024	0	16384	1729	1147	36451	3172	2887	285	42499	gemm	0	1729	15549	22049	3172
30	15	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1336	0	3415	1752	1620	132	6503	rmsnorm	8	1336	95	3320	1752
31	17	1	0	0	32	16	32	1	3072	0	1024	7168	0	0	0	8192	2237	1276	17152	2180	2020	160	22845	gemm	0	2237	7879	10549	2180
32	20	1	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1266	0	2035	530	62	468	3831	rope	0	1266	0	2035	530
33	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1193	0	1057	164	31	133	2414	kvappend	0	1193	0	1057	164
34	23	1	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2032	0	64470	169	30	139	66671	attention	2	2032	52	64418	169
35	24	1	0	0	32	16	32	1	3072	1024	0	9216	1024	1024	0	11264	2772	1116	22686	4095	3964	131	30669	gemm	0	2772	13083	10719	4095
36	25	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	702	0	2834	2038	1908	130	5574	rmsnorm	8	702	95	2739	2038
37	26	1	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	1445	1027	20277	2251	2115	136	25000	gemm	0	1445	7849	13455	2251
38	28	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1181	0	6429	166	30	136	7776	elementwise	0	1181	0	6429	166
39	29	1	0	0	32	16	32	1	3072	1024	0	13312	1024	1024	0	15360	2242	912	34286	3357	3226	131	40797	gemm	0	2242	13724	21474	3357
40	0	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1122	0	3112	1932	1793	139	6166	rmsnorm	8	1122	95	3017	1932
41	2	2	0	0	32	16	32	1	3072	1024	1024	7168	1024	1024	0	10240	2268	1511	19494	1456	1322	134	24729	gemm	0	2268	11004	10001	1456
42	5	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1208	0	1419	486	31	455	3113	rope	0	1208	0	1419	486
43	6	2	3	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1375	0	890	398	33	365	2663	kvappend	0	1375	0	890	398
44	8	2	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	2107	0	65384	167	38	129	67658	attention	2	2107	56	65328	167
45	9	2	0	0	32	16	32	1	3072	1024	0	11264	1024	1024	0	13312	2355	1512	27874	3364	3232	132	35105	gemm	0	2355	17589	11797	3364
46	10	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	822	0	3468	1938	1804	134	6228	rmsnorm	8	822	93	3375	1938
47	11	2	0	0	32	16	32	1	3072	1024	0	10240	1024	1024	0	12288	1918	540	25242	2745	2595	150	30445	gemm	0	1918	7432	18350	2745
48	13	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1028	0	6677	169	32	137	7874	elementwise	0	1028	0	6677	169
49	14	2	0	0	32	16	32	1	3072	1024	0	16384	1024	1024	0	18432	1723	1151	40535	3232	3101	131	46641	gemm	0	1723	15156	26530	3232
50	15	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1275	0	4487	904	768	136	6666	rmsnorm	8	1275	89	4398	904
51	17	2	0	0	32	16	32	1	3072	1024	1024	8192	0	0	0	10240	2398	1200	19829	1615	1483	132	25042	gemm	0	2398	6383	14646	1615
52	20	2	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1424	0	1904	574	46	528	3902	rope	0	1424	0	1904	574
53	21	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1299	0	959	169	32	137	2427	kvappend	0	1299	0	959	169
54	23	2	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	2076	0	64978	159	30	129	67213	attention	2	2076	52	64926	159
55	24	2	0	0	32	16	32	1	3072	1024	0	9216	2048	2048	0	12288	1903	1031	22844	3969	3785	184	29747	gemm	0	1903	6381	17494	3969
56	25	2	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1110	0	3206	1272	1138	134	5588	rmsnorm	8	1110	93	3113	1272
57	26	2	0	0	32	16	32	1	3072	1024	0	9216	1024	1024	0	11264	1857	1262	21483	2969	2830	139	27571	gemm	0	1857	8758	13987	2969
58	28	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1074	0	6504	180	39	141	7758	elementwise	0	1074	0	6504	180
59	29	2	0	0	32	16	32	1	3072	1024	0	15360	1024	1024	0	17408	2281	1297	39203	2285	2155	130	45066	gemm	0	2281	13292	27208	2285
60	0	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1178	0	3449	1886	1753	133	6513	rmsnorm	8	1178	95	3354	1886
61	2	3	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2150	861	19312	2529	2276	253	24852	gemm	0	2150	9571	10602	2529
62	5	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1223	0	1357	450	30	420	3030	rope	0	1223	0	1357	450
63	6	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1300	0	861	161	30	131	2322	kvappend	0	1300	0	861	161
64	8	3	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	1894	0	65429	162	30	132	67485	attention	2	1894	52	65377	162
65	9	3	0	0	32	16	32	1	3072	1024	1024	10240	2048	2048	0	14336	2826	1794	27539	4167	4022	145	36326	gemm	0	2826	14292	15041	4167
66	10	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1495	0	3664	2699	2563	136	7858	rmsnorm	8	1495	90	3574	2699
67	11	3	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2355	747	20355	2876	2486	390	26333	gemm	0	2355	7336	13766	2876
68	13	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1178	0	6481	162	31	131	7821	elementwise	0	1178	0	6481	162
69	14	3	0	0	32	16	32	1	3072	1024	0	14336	1024	1024	0	16384	2325	958	35556	3531	3358	173	42370	gemm	0	2325	16343	20171	3531
70	15	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1251	0	3816	1480	1346	134	6547	rmsnorm	8	1251	96	3720	1480
71	17	3	0	0	32	16	32	1	3072	1024	1024	6144	1024	1024	0	9216	2191	913	16886	3007	2716	291	22997	gemm	0	2191	8005	9794	3007
72	20	3	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1267	0	1976	416	30	386	3659	rope	0	1267	0	1976	416
73	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1428	0	1315	193	61	132	2936	kvappend	0	1428	0	1315	193
74	23	3	5	0	0	0	0	1	0	0	0	26624	0	0	0	26624	1846	0	65077	191	62	129	67114	attention	2	1846	63	65014	191
75	24	3	0	0	32	16	32	1	3072	1024	1024	8192	1024	1024	0	11264	2793	1227	21545	3657	3370	287	29222	gemm	0	2793	13127	9645	3657
76	25	3	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1345	0	3600	1862	1726	136	6807	rmsnorm	8	1345	91	3509	1862
77	26	3	0	0	32	16	32	1	3072	1024	0	7168	2048	1024	1024	10240	2229	1447	17949	3190	2634	556	24815	gemm	0	2229	9121	10275	3190
78	28	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1285	0	6641	160	30	130	8086	elementwise	0	1285	0	6641	160
79	29	3	0	0	32	16	32	1	3072	1024	0	13312	1024	1024	0	15360	2256	855	34020	3463	3309	154	40594	gemm	0	2256	15443	19432	3463
80	0	4	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1135	0	3522	1804	1673	131	6461	rmsnorm	8	1135	95	3427	1804
81	2	4	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2207	1465	19180	2015	1796	219	24867	gemm	0	2207	9893	10752	2015
82	5	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1232	0	1401	422	32	390	3055	rope	0	1232	0	1401	422
83	6	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1236	0	1265	167	30	137	2668	kvappend	0	1236	0	1265	167
84	8	4	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	1948	0	65778	209	62	147	67935	attention	2	1948	52	65726	209
85	9	4	0	0	32	16	32	1	3072	2048	1024	10240	2048	2048	0	15360	4082	1596	27901	4391	4260	131	37970	gemm	0	4082	12524	16973	4391
86	10	4	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	679	0	4370	1751	1613	138	6800	rmsnorm	8	679	90	4280	1751
87	11	4	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	3283	799	19900	2075	1900	175	26057	gemm	0	3283	6739	13960	2075
88	13	4	4	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1619	0	6954	159	30	129	8732	elementwise	0	1619	0	6954	159
89	14	4	0	0	32	16	32	1	3072	1024	0	14336	1024	1024	0	16384	2194	962	36705	2188	2001	187	42049	gemm	0	2194	13767	23900	2188
90	15	4	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1192	0	3307	2013	1878	135	6512	rmsnorm	8	1192	91	3216	2013
91	17	4	0	0	32	16	32	1	3072	1024	1024	6144	1024	1024	0	9216	2317	1418	16805	2185	1893	292	22725	gemm	0	2317	8177	10046	2185
92	20	4	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1283	0	1989	388	32	356	3660	rope	0	1283	0	1989	388
93	21	4	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1461	0	1323	186	53	133	2970	kvappend	0	1461	0	1323	186
94	23	4	5	0	0	0	0	1	0	0	0	25600	0	0	0	25600	1915	0	64533	161	31	130	66609	attention	2	1915	54	64479	161
95	24	4	0	0	32	16	32	1	3072	1024	1024	8192	1024	1024	0	11264	2773	1388	21752	3282	3151	131	29195	gemm	0	2773	9526	13614	3282
96	25	4	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	743	0	3098	1994	1856	138	5835	rmsnorm	8	743	96	3002	1994
97	26	4	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	1467	924	19894	2153	1758	395	24438	gemm	0	1467	7887	12931	2153
98	28	4	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1284	0	6770	161	30	131	8215	elementwise	0	1284	0	6770	161
99	29	4	0	0	32	16	32	1	3072	1024	0	14336	1024	1024	0	16384	2262	1187	35589	2608	2396	212	41646	gemm	0	2262	13892	22884	2608
100	0	5	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1247	0	3580	1570	1437	133	6397	rmsnorm	8	1247	92	3488	1570
101	2	5	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2431	1132	19508	1935	1714	221	25006	gemm	0	2431	6807	13833	1935
102	5	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1378	0	1276	320	30	290	2974	rope	0	1378	0	1276	320
103	6	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1316	0	1177	167	31	136	2660	kvappend	0	1316	0	1177	167
104	8	5	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	2107	0	65703	218	89	129	68028	attention	2	2107	52	65651	218
105	9	5	0	0	32	16	32	1	3072	1024	1024	10240	2048	2048	0	14336	3677	822	28242	4063	3933	130	36804	gemm	0	3677	9317	19747	4063
106	10	5	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	644	0	3745	2389	2254	135	6778	rmsnorm	8	644	107	3638	2389
107	11	5	0	0	32	16	32	1	3072	0	1024	9216	1024	1024	0	11264	1647	784	25024	2608	2437	171	30063	gemm	0	1647	7540	18268	2608
108	13	5	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1099	0	6433	161	30	131	7693	elementwise	0	1099	0	6433	161
109	14	5	0	0	32	16	32	1	3072	1024	0	15360	1024	1024	0	17408	2258	1016	39105	2741	2612	129	45120	gemm	0	2258	15163	24958	2741
110	15	5	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1339	0	3294	1981	1851	130	6614	rmsnorm	8	1339	100	3194	1981
111	17	5	0	0	32	16	32	1	3072	1024	1024	8192	1024	1024	0	11264	2322	1345	20400	2006	1876	130	26073	gemm	0	2322	7204	14541	2006
112	20	5	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1415	0	1932	388	31	357	3735	rope	0	1415	0	1932	388
113	21	5	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1611	0	1175	197	64	133	2983	kvappend	0	1611	0	1175	197
114	23	5	5	0	0	0	0	1	0	0	0	25600	0	0	0	25600	1874	0	64457	166	30	136	66497	attention	2	1874	52	64405	166
115	24	5	0	0	32	16	32	1	3072	1024	1024	8192	1024	1024	0	11264	2794	1694	21833	2966	2816	150	29287	gemm	0	2794	14446	9081	2966
116	25	5	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	644	0	3597	1588	1449	139	5829	rmsnorm	8	644	90	3507	1588
117	26	5	0	0	32	16	32	1	3072	1024	0	9216	1024	1024	0	11264	1610	1002	21847	3137	2985	152	27596	gemm	0	1610	8967	13882	3137
118	28	5	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1377	0	6525	162	30	132	8064	elementwise	0	1377	0	6525	162
119	29	5	0	0	32	16	32	1	3072	1024	0	15360	1024	1024	0	17408	2312	1108	38472	1735	1603	132	43627	gemm	0	2312	13742	25838	1735
120	0	6	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1174	0	3399	1600	1459	141	6173	rmsnorm	8	1174	101	3298	1600
121	2	6	0	0	32	16	32	1	3072	1024	0	8192	1024	0	1024	10240	1873	869	19119	2415	2228	187	24276	gemm	0	1873	6351	13637	2415
122	5	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1370	0	1656	183	40	143	3209	rope	0	1370	0	1656	183
123	6	6	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1116	0	997	420	36	384	2533	kvappend	0	1116	0	997	420
124	8	6	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	1853	0	64753	167	32	135	66773	attention	2	1853	119	64634	167
125	9	6	0	0	32	16	32	1	3072	1024	0	11264	2048	2048	0	14336	2163	1651	28468	4067	3934	133	36349	gemm	0	2163	13233	16886	4067
126	10	6	1	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1310	0	5604	895	764	131	7809	rmsnorm	8	1310	93	5511	895
127	11	6	0	0	32	16	32	1	3072	1024	1024	7168	1024	1024	0	10240	1717	1642	19444	2869	2596	273	25672	gemm	0	1717	10582	10504	2869
128	13	6	4	0	0	0	0	1	0	0	0	2048	1024	0	1024	3072	684	0	6458	162	32	130	7304	elementwise	0	684	0	6458	162
129	14	6	0	0	32	16	32	1	3072	1024	0	13312	2048	1024	1024	16384	2195	1094	33707	4035	3894	141	41031	gemm	0	2195	16431	18370	4035
130	15	6	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1225	0	3685	1801	1666	135	6711	rmsnorm	8	1225	94	3591	1801
131	17	6	0	0	32	16	32	1	3072	1024	1024	6144	1024	1024	0	9216	2105	994	16829	2447	2264	183	22375	gemm	0	2105	8119	9704	2447
132	20	6	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1248	0	2020	227	35	192	3495	rope	0	1248	0	2020	227
133	21	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1467	0	1178	196	37	159	2841	kvappend	0	1467	0	1178	196
134	23	6	5	0	0	0	0	1	0	0	0	25600	0	0	0	25600	1942	0	64385	159	30	129	66486	attention	2	1942	55	64330	159
135	24	6	0	0	32	16	32	1	3072	1024	0	9216	2048	2048	0	12288	2837	964	23367	3785	3651	134	30953	gemm	0	2837	10776	13555	3785
136	25	6	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	2148	0	2668	1964	1820	144	6780	rmsnorm	8	2148	89	2579	1964
137	26	6	0	0	32	16	32	1	3072	1024	0	7168	1024	1024	0	9216	2150	827	18412	2792	2632	160	24181	gemm	0	2150	8292	10947	2792
138	28	6	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1246	0	6587	161	32	129	7994	elementwise	0	1246	0	6587	161
139	29	6	0	0	32	16	32	1	3072	0	1024	13312	1024	1024	0	15360	2192	822	34106	3306	2950	356	40426	gemm	0	2192	15121	19807	3306
140	0	7	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1147	0	3280	1710	1575	135	6137	rmsnorm	8	1147	97	3183	1710
141	2	7	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2434	931	19531	2084	1955	129	24980	gemm	0	2434	6588	13874	2084
142	5	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1389	0	1718	168	33	135	3275	rope	0	1389	0	1718	168
143	6	7	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1189	0	963	416	35	381	2568	kvappend	0	1189	0	963	416
144	8	7	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	1946	0	64684	160	30	130	66790	attention	2	1946	77	64607	160
145	9	7	0	0	32	16	32	1	3072	2048	0	11264	2048	2048	0	15360	3099	1651	28555	3744	3595	149	37049	gemm	0	3099	10231	19975	3744
146	10	7	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	793	0	2674	2267	2127	140	5734	rmsnorm	8	793	90	2584	2267
147	11	7	0	0	32	16	32	1	3072	1024	0	9216	0	0	0	10240	1196	1725	20511	2319	2130	189	25751	gemm	0	1196	10018	12218	2319
148	13	7	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1361	0	6121	172	31	141	7654	elementwise	0	1361	0	6121	172
149	14	7	0	0	32	16	32	1	3072	1024	0	14336	1024	1024	0	16384	2195	872	35355	2561	2426	135	40983	gemm	0	2195	13350	22877	2561
150	15	7	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1211	0	3568	1932	1795	137	6711	rmsnorm	8	1211	105	3463	1932
151	17	7	0	0	32	16	32	1	3072	1024	1024	6144	1024	1024	0	9216	2149	1132	17239	1852	1703	149	22372	gemm	0	2149	6907	11464	1852
152	20	7	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1160	0	2050	197	61	136	3407	rope	0	1160	0	2050	197
153	21	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1451	0	1231	200	60	140	2882	kvappend	0	1451	0	1231	200
154	23	7	5	0	0	0	0	1	0	0	0	25600	0	0	0	25600	2036	0	64313	161	30	131	66510	attention	2	2036	67	64246	161
155	24	7	0	0	32	16	32	1	3072	1024	0	10240	1024	1024	0	12288	2836	1098	23651	3304	3169	135	30889	gemm	0	2836	11132	13617	3304
156	25	7	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	928	0	3828	1160	1016	144	5916	rmsnorm	8	928	91	3737	1160
157	26	7	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	1432	957	19847	3489	3126	363	25725	gemm	0	1432	7604	13200	3489
158	28	7	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1284	0	6376	170	30	140	7830	elementwise	0	1284	0	6376	170
159	29	7	0	0	32	16	32	1	3072	0	1024	13312	1024	1024	0	15360	2168	1024	34756	2434	2066	368	40382	gemm	0	2168	13850	21930	2434
160	0	8	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1203	0	3041	1867	1726	141	6111	rmsnorm	8	1203	108	2933	1867
161	2	8	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	2049	1606	19124	1778	1644	134	24557	gemm	0	2049	10248	10482	1778
162	5	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1472	0	1828	483	33	450	3783	rope	0	1472	0	1828	483
163	6	8	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1241	0	1178	213	30	183	2632	kvappend	0	1241	0	1178	213
164	8	8	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	2020	0	65809	404	30	374	68233	attention	2	2020	147	65662	404
165	9	8	0	0	32	16	32	1	3072	1024	0	11264	2048	2048	0	14336	2307	1534	28774	3494	3364	130	36109	gemm	0	2307	11632	18676	3494
166	10	8	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	825	0	3378	1520	1380	140	5723	rmsnorm	8	825	97	3281	1520
167	11	8	0	0	32	16	32	1	3072	1024	0	10240	1024	1024	0	12288	2287	1068	24961	2893	2702	191	31209	gemm	0	2287	7250	18779	2893
168	13	8	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1066	0	6217	162	33	129	7445	elementwise	0	1066	0	6217	162
169	14	8	0	0	32	16	32	1	3072	1024	0	16384	1024	1024	0	18432	2245	1083	40709	2700	2570	130	46737	gemm	0	2245	14756	27036	2700
170	15	8	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1327	0	3554	1907	1772	135	6788	rmsnorm	8	1327	93	3461	1907
171	17	8	0	0	32	16	32	1	3072	1024	1024	8192	0	0	0	10240	2314	1013	20019	2329	2200	129	25675	gemm	0	2314	6699	14333	2329
172	20	8	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1447	0	1912	235	105	130	3594	rope	0	1447	0	1912	235
173	21	8	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1885	0	1147	173	42	131	3205	kvappend	0	1885	0	1147	173
174	23	8	5	0	0	0	0	1	0	0	0	25600	0	0	0	25600	2008	0	64249	168	31	137	66425	attention	2	2008	52	64197	168
175	24	8	0	0	32	16	32	1	3072	1024	1024	9216	1024	1024	0	12288	3500	1506	22961	3899	3769	130	31866	gemm	0	3500	7617	16850	3899
176	25	8	1	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1061	0	4838	937	807	130	6836	rmsnorm	8	1061	94	4744	937
177	26	8	0	0	32	16	32	1	3072	1024	0	9216	1024	1024	0	11264	1450	1170	21815	2273	2141	132	26708	gemm	0	1450	7760	15225	2273
178	28	8	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1334	0	6314	172	30	142	7820	elementwise	0	1334	0	6314	172
179	29	8	0	0	32	16	32	1	3072	1024	0	15360	1024	1024	0	17408	2257	1135	38611	2138	2008	130	44141	gemm	0	2257	13604	26142	2138
180	0	9	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1138	0	2999	1852	1716	136	5989	rmsnorm	8	1138	109	2890	1852
181	2	9	0	0	32	16	32	1	3072	1024	0	8192	1024	1024	0	10240	1882	796	19822	2478	2269	209	24978	gemm	0	1882	6258	14360	2478
182	5	9	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1302	0	1628	361	45	316	3291	rope	0	1302	0	1628	361
