slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles
15	15	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1376	0	2285	2005	1817	188	5666
16	17	0	0	1	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2331	1058	46086	4254	3801	453	53729
17	16	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2328	1066	46821	4026	3572	454	54241
18	18	0	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2308	1061	46791	3710	3255	455	53870
19	20	0	2	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1267	0	1616	217	30	187	3100
20	19	0	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1288	0	1558	217	30	187	3063
21	22	0	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1376	0	969	218	30	188	2563
22	21	0	3	1	0	0	0	1	0	0	0	1024	0	0	0	1024	1300	0	968	218	30	188	2486
23	23	0	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1691	0	8832	217	30	187	10740
24	24	0	0	0	128	128	16	1	8192	0	1024	16384	4096	4096	0	21504	2256	1056	46746	10598	10144	454	60656
25	25	0	1	1	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1375	0	2285	2023	1836	187	5683
26	26	0	0	1	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2273	1086	46726	4715	4259	456	54800
27	27	0	0	0	128	128	16	1	8192	0	1024	16384	2048	1024	1024	19456	2283	1071	46819	3673	3220	453	53846
28	28	0	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1384	0	6504	218	30	188	8106
29	29	0	0	0	128	128	16	1	8192	1024	0	33792	4096	4096	0	38912	2294	988	93715	10527	10072	455	107524
30	0	1	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1464	0	2349	1931	1743	188	5744
31	2	1	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	2308	1034	46839	4242	3789	453	54423
32	1	1	0	0	128	128	16	1	8192	0	1024	16384	2048	1024	1024	19456	1777	1015	46836	3671	3220	451	53299
33	3	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2040	1040	46892	3902	3451	451	53874
34	5	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1293	0	1624	217	30	187	3134
35	4	1	2	1	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1297	0	1804	217	30	187	3318
36	7	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1600	0	964	217	30	187	2781
37	6	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1043	0	902	217	30	187	2162
38	8	1	5	1	0	0	0	1	0	1024	0	3072	0	0	0	4096	1700	0	8693	217	30	187	10610
39	9	1	0	1	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2297	1036	47183	10787	10333	454	61303
40	10	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1358	0	2331	1955	1768	187	5644
41	11	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2289	1024	46803	4514	4059	455	54630
42	12	1	0	0	128	128	16	1	8192	1024	1024	16384	1024	1024	0	19456	2294	1026	46783	3690	3236	454	53793
43	13	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1372	0	6437	218	30	188	8027
44	14	1	0	1	128	128	16	1	8192	1024	1024	33792	4096	3072	1024	39936	2308	1032	93893	10634	10184	450	107867
45	15	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1364	0	2323	1982	1794	188	5669
46	17	1	0	0	128	128	16	1	8192	1024	0	16384	2048	2048	0	19456	2303	1033	46256	4226	3774	452	53818
47	16	1	0	0	128	128	16	1	8192	0	1024	16384	1024	1024	0	18432	1777	1014	46792	3959	3506	453	53542
48	18	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1764	1028	46734	3681	3228	453	53207
49	20	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1275	0	1632	217	30	187	3124
50	19	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1287	0	1545	217	30	187	3049
51	22	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1377	0	1240	217	30	187	2834
52	21	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1108	0	707	218	30	188	2033
53	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1702	0	8852	217	30	187	10771
54	24	1	0	1	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2294	1022	46763	10602	10148	454	60681
55	25	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1336	0	2343	1973	1785	188	5652
56	26	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2294	1025	46814	4726	4274	452	54859
57	27	1	0	0	128	128	16	1	8192	1024	1024	16384	1024	1024	0	19456	2314	1027	46738	3692	3238	454	53771
58	28	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1381	0	6486	218	30	188	8085
59	29	1	0	1	128	128	16	1	8192	1024	1024	33792	4096	3072	1024	39936	2315	1046	93851	10468	10014	454	107680
60	0	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1423	0	2288	1894	1706	188	5605
61	1	2	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	2247	1018	46978	4153	3712	441	54396
62	5	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1251	0	1580	217	30	187	3048
63	4	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1266	0	1487	217	30	187	2970
64	7	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1548	0	941	217	30	187	2706
65	6	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1019	0	875	217	30	187	2111
66	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1657	0	8671	217	30	187	10545
67	9	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2236	1029	47098	10469	10030	439	60832
68	10	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1305	0	2280	1897	1710	187	5482
69	11	2	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	2227	1027	47091	4474	4035	439	54819
70	12	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2228	1033	47174	3640	3204	436	54075
71	13	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1326	0	6562	217	30	187	8105
72	14	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2235	1026	94299	10585	10148	437	108145
73	15	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1311	0	2303	1922	1734	188	5536
74	16	2	0	0	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2238	1034	47067	4417	3979	438	54756
75	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1238	0	1592	217	30	187	3047
76	19	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1240	0	1752	217	30	187	3209
77	22	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1321	0	966	217	30	187	2504
78	21	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1091	0	682	218	30	188	1991
79	23	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1649	0	8513	217	30	187	10379
80	24	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2226	1013	47201	10603	10165	438	61043
81	25	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1325	0	2279	1922	1735	187	5526
82	26	2	0	0	128	128	16	1	8192	0	1024	17408	1024	1024	0	19456	2218	1041	47093	4698	4258	440	55050
83	27	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2240	1012	47176	3647	3207	440	54075
84	28	2	4	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1333	0	6214	218	30	188	7765
85	29	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2250	1040	94324	10374	9934	440	107988
86	0	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1337	0	2225	1833	1645	188	5395
87	1	3	0	1	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2163	1016	47197	4093	3673	420	54469
88	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1195	0	1545	217	30	187	2957
89	4	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1208	0	1463	217	30	187	2888
90	7	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1484	0	917	217	30	187	2618
91	6	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1060	0	767	217	30	187	2044
92	8	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1619	0	8463	217	30	187	10299
93	9	3	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2152	1026	47176	10384	9965	419	60738
94	10	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1276	0	2230	1864	1677	187	5370
95	11	3	0	0	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2158	1014	47198	4413	3994	419	54783
96	12	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2163	1021	47226	3581	3161	420	53991
97	13	3	4	0	0	0	0	1	0	0	0	2048	1024	0	1024	3072	1293	0	6034	218	30	188	7545
98	14	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2166	997	94563	10343	9921	422	108069
99	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1270	0	2215	1870	1682	188	5355
100	16	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2156	1025	47170	4379	3958	421	54730
101	20	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1194	0	1536	217	30	187	2947
102	19	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1192	0	1455	217	30	187	2864
103	22	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1290	0	916	217	30	187	2423
104	21	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1056	0	680	218	30	188	1954
105	23	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1615	0	8338	217	30	187	10170
106	24	3	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2170	1017	47193	10368	9947	421	60748
107	25	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1244	0	2217	1876	1689	187	5337
108	26	3	0	0	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2153	1027	47145	4644	4223	421	54969
109	27	3	0	0	128	128	16	1	8192	1024	1024	16384	2048	1024	1024	20480	2167	1005	47188	3590	3169	421	53950
110	28	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1280	0	5984	218	30	188	7482
111	29	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2155	1022	94554	10116	9699	417	107847
112	5	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1315	0	1584	217	30	187	3116
113	4	4	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1241	0	1501	217	30	187	2959
114	7	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1331	0	929	217	30	187	2477
115	6	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1004	0	881	217	30	187	2102
116	8	4	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1640	0	8047	217	30	187	9904
117	11	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2216	1002	47121	3880	3449	431	54219
118	12	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2221	1029	47135	3612	3179	433	53997
119	20	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1229	0	1588	217	30	187	3034
120	19	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1229	0	1499	217	30	187	2945
121	22	4	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1327	0	949	217	30	187	2493
122	21	4	3	0	0	0	0	1	0	0	0	0	0	0	0	0	778	0	870	217	30	187	1865
123	23	4	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1653	0	8288	217	30	187	10158
124	26	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2223	1028	47147	4146	3716	430	54544
125	27	4	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2228	1028	47148	3633	3201	432	54037
126	5	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1329	0	1631	217	30	187	3177
127	4	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1282	0	1533	217	30	187	3032
128	7	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1366	0	968	217	30	187	2551
129	6	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1030	0	907	217	30	187	2154
130	8	5	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1683	0	8195	217	30	187	10095
131	11	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2278	1014	46899	3933	3489	444	54124
132	12	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2280	1020	46895	3667	3222	445	53862
133	20	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1269	0	1616	217	30	187	3102
134	19	5	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1263	0	1531	217	30	187	3011
135	22	5	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1363	0	1222	217	30	187	2802
136	21	5	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1099	0	706	218	30	188	2023
137	23	5	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1682	0	8411	217	30	187	10310
138	26	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2278	1047	46942	4246	3804	442	54513
139	27	5	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2284	1012	46940	3678	3234	444	53914
140	5	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1368	0	1645	217	30	187	3230
141	4	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1277	0	1556	217	30	187	3050
142	7	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1365	0	984	217	30	187	2566
143	6	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1093	0	837	217	30	187	2147
144	8	6	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1686	0	8117	217	30	187	10020
145	11	6	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2302	1035	46909	3973	3521	452	54219
146	12	6	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2325	1032	46898	3726	3274	452	53981
147	20	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1267	0	1622	217	30	187	3106
148	19	6	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1280	0	1525	217	30	187	3022
149	22	6	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1366	0	959	217	30	187	2542
150	21	6	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1076	0	708	218	30	188	2002
151	23	6	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1681	0	8620	217	30	187	10518
152	26	6	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2272	1057	47060	4226	3777	449	54615
153	27	6	0	0	128	128	16	1	8192	1024	1024	16384	1024	1024	0	19456	2271	1027	46893	3646	3193	453	53837
154	5	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1330	0	1612	217	30	187	3159
155	4	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1240	0	1539	217	30	187	2996
156	7	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1350	0	1230	217	30	187	2797
157	6	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1053	0	824	217	30	187	2094
158	8	7	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1661	0	7998	217	30	187	9876
159	11	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2245	1023	46920	3922	3480	442	54110
160	12	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2260	1027	46788	3676	3235	441	53751
161	20	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1233	0	1586	217	30	187	3036
162	19	7	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1247	0	1493	217	30	187	2957
163	22	7	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1329	0	1203	217	30	187	2749
164	21	7	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1059	0	702	218	30	188	1979
165	23	7	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1658	0	8515	217	30	187	10390
166	26	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2217	1031	46947	4126	3686	440	54321
167	27	7	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2218	1029	46913	3599	3159	440	53759
168	4	8	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1286	0	1486	217	30	187	2989
169	8	8	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1612	0	7926	217	30	187	9755
170	19	8	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1194	0	1704	217	30	187	3115
171	23	8	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1603	0	7969	217	30	187	9789
172	4	9	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1249	0	1434	217	30	187	2900
173	8	9	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1593	0	7831	217	30	187	9641
174	19	9	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1175	0	1415	217	30	187	2807
175	23	9	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1581	0	7937	217	30	187	9735
176	4	10	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1295	0	1485	217	30	187	2997
177	8	10	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1642	0	7695	217	30	187	9554
178	19	10	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1223	0	1453	217	30	187	2893
179	23	10	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1625	0	8001	217	30	187	9843
180	4	11	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1331	0	1510	217	30	187	3058
181	8	11	5	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1681	0	7819	217	30	187	9717
182	19	11	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1255	0	1492	217	30	187	2964
183	23	11	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1648	0	8139	217	30	187	10004
184	4	12	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1303	0	1757	217	30	187	3277
185	8	12	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1666	0	7761	217	30	187	9644
186	19	12	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1243	0	1758	217	30	187	3218
187	23	12	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1655	0	7760	217	30	187	9632
188	4	13	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1298	0	1696	217	30	187	3211
189	8	13	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1623	0	7650	217	30	187	9490
190	19	13	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1212	0	1450	217	30	187	2879
191	23	13	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1613	0	7620	217	30	187	9450
192	4	14	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1208	0	1636	217	30	187	3061
193	8	14	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1581	0	7482	217	30	187	9280
194	19	14	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1152	0	1415	217	30	187	2784
195	23	14	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1581	0	7446	217	30	187	9244
196	4	15	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1260	0	1696	217	30	187	3173
197	8	15	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1619	0	7640	217	30	187	9476
198	19	15	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1192	0	1456	217	30	187	2865
199	23	15	5	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1602	0	7600	217	30	187	9419
