gqa2_s4	0	0	summary	4116214bdc9104ff	4139200000000000	4139200000000000	4147a4dca5703aae	4114d00000000000	410b400000000000	1	1108	184
gqa2_s4	0	0	87	3	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
gqa2_s4	0	0	88	4	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
gqa2_s4	0	0	89	5	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
gqa2_s4	0	0	90	6	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
gqa2_s4	0	0	91	7	40fcc1b15f20a66f	4100c0d8af905338	0000000000000000	3ff0000000000003
gqa2_s4	0	0	92	0	4100e76c897393d5	4101476c897393d5	409349ecf1a04e80	3ff0000000000000
gqa2_s4	0	0	93	1	4100e76c897393d5	4101276c897393d5	409349ecf1a04e80	3ff0000000000000
gqa2_s4	0	0	94	2	4100e76c897393d5	4101276c897393d5	409349ecf1a04e80	3ff0000000000000
gqa2_s4	0	0	95	3	4100e76c897393d5	4101476c897393d5	409349ecf1a04e80	3ff0000000000000
gqa2_s4	0	0	96	0	41016e016b87349c	41060e016b87349c	40934a7109d06380	3ff0000000000000
gqa2_s4	0	0	97	1	41016e016b87349c	41060e016b87349c	40a1a53884e831c0	3ff0000000000000
gqa2_s4	0	0	98	2	41016e016b87349c	41060e016b87349c	40a1a53884e831c0	3ff0000000000000
gqa2_s4	0	0	99	3	41016e016b87349c	41060e016b87349c	40934a7109d06380	3ff0000000000000
gqa2_s4	0	0	100	0	410634964d9ad563	410674964d9ad563	40934a7109d06380	3ff0000000000000
gqa2_s4	0	0	101	1	410634964d9ad563	410674964d9ad563	40934a7109d06380	3ff0000000000000
gqa2_s4	0	0	102	2	410634964d9ad563	410674964d9ad563	40934a7109d06380	3ff0000000000000
gqa2_s4	0	0	103	3	410634964d9ad563	410674964d9ad563	40934a7109d06380	3ff0000000000000
gqa2_s4	0	0	104	0	4108db294fa26954	410b3b294fa26954	0000000000000000	3ff0000000000000
gqa2_s4	0	0	105	1	4108fb27fb091d3f	410b5b27fb091d3f	0000000000000000	3ff0000000000000
gqa2_s4	0	0	106	2	41069b294fa26954	4108fb294fa26954	4093498103c9f880	3ff0000000000000
gqa2_s4	0	0	107	3	41069b294fa26954	4108fb294fa26954	4093498103c9f880	3ff0000000000000
gqa2_s4	0	0	108	0	41069b294fa26954	4108db294fa26954	4093498103c9f880	3ff0000000000000
gqa2_s4	0	0	109	1	41069b27fb091d3f	4108fb27fb091d3f	409348d6b723ee00	3ff0000000000000
gqa2_s4	0	0	110	0	410b3b294fa26954	410d9b294fa26954	0000000000000000	3ff0000000000000
gqa2_s4	0	0	111	1	410b5b27fb091d3f	410dbb27fb091d3f	0000000000000000	3ff0000000000000
gqa2_s4	0	0	112	0	410dbb294fa26954	410ddb294fa26954	0000000000000000	3ff0000000000000
gqa2_s4	0	0	113	1	410ddb27fb091d3f	410dfb27fb091d3f	0000000000000000	3ff0000000000000
gqa2_s4	0	0	114	2	410b81b673d20c31	410ba1b673d20c31	40d200d506b05810	3ff0000000000000
gqa2_s4	0	0	115	3	410b81b673d20c31	410ba1b673d20c31	40d200d506b05810	3ff0000000000000
gqa2_s4	0	0	116	4	410b81b673d20c31	410ba1b673d20c31	40d200d506b05810	3ff0000000000000
gqa2_s4	0	0	117	5	410b81b673d20c31	410ba1b673d20c31	40d200d506b05810	3ff0000000000000
gqa2_s4	0	0	118	6	410b81b673d20c31	410ba1b673d20c31	40d200d506b05810	3ff0000000000000
gqa2_s4	0	0	119	7	410b81b673d20c31	410ba1b673d20c31	40d200d506b05810	3ff0000000000000
gqa2_s4	0	0	120	8	410b81b673d20c31	410ba1b673d20c31	4102f4964d9ad564	3ff0000000000000
gqa2_s4	0	0	121	9	410b81b673d20c31	410ba1b673d20c31	4102f4964d9ad564	3ff0000000000000
gqa2_s4	0	0	122	10	410b81b673d20c31	410ba1b673d20c31	4102f4964d9ad564	3ff0000000000000
gqa2_s4	0	0	123	11	410b81b673d20c31	410ba1b673d20c31	4102f4964d9ad564	3ff0000000000000
gqa2_s4	0	0	124	12	410b81b673d20c31	410ba1b673d20c31	4102d4964d9ad564	3ff0000000000000
gqa2_s4	0	0	125	13	410b81b673d20c31	410ba1b673d20c31	4102f4964d9ad564	3ff0000000000000
gqa2_s4	0	0	126	14	410b81b673d20c31	410ba1b673d20c31	4102f4964d9ad564	3ff0000000000000
gqa2_s4	0	0	127	15	410b81b673d20c31	410ba1b673d20c31	4102f4964d9ad564	3ff0000000000000
gqa2_s4	0	0	128	0	410d9b294fa26954	410dbb294fa26954	0000000000000000	3ff0000000000000
gqa2_s4	0	0	129	1	410dbb27fb091d3f	410ddb27fb091d3f	0000000000000000	3ff0000000000000
gqa2_s4	0	0	130	2	4109219bd2fc012f	4109419bd2fc012f	40933941accbed80	3ff0000000000000
gqa2_s4	0	0	131	3	4109219bd2fc012f	4109419bd2fc012f	40933941accbed80	3ff0000000000000
gqa2_s4	0	0	132	4	4109219bd2fc012f	4109419bd2fc012f	40f0c18646d75bee	3ff0000000000000
gqa2_s4	0	0	133	5	4109219bd2fc012f	4109419bd2fc012f	40f0c18646d75bee	3ff0000000000000
gqa2_s4	0	0	134	6	4109219bd2fc012f	4109419bd2fc012f	40f0c18646d75bee	3ff0000000000000
gqa2_s4	0	0	135	7	4109219bd2fc012f	4109419bd2fc012f	40f0c18646d75bee	3ff0000000000000
gqa2_s4	0	0	136	0	410e01b9a877651b	410e21b9a877651b	0000000000000000	3ff0000000000000
gqa2_s4	0	0	137	1	410e1b27fb091d3f	410e3b27fb091d3f	0000000000000000	3ff0000000000000
gqa2_s4	0	0	138	2	410e01b9a877651b	410e21b9a877651b	0000000000000000	3ff0000000000000
gqa2_s4	0	0	139	3	410e01b9a877651b	410e21b9a877651b	0000000000000000	3ff0000000000000
gqa2_s4	0	0	140	4	410e01b9a877651b	410e21b9a877651b	0000000000000000	3ff0000000000000
gqa2_s4	0	0	141	5	410e01b9a877651b	410e21b9a877651b	0000000000000000	3ff0000000000000
gqa2_s4	0	0	142	6	410e01b9a877651b	410e21b9a877651b	0000000000000000	3ff0000000000000
gqa2_s4	0	0	143	7	410e01b9a877651b	410e21b9a877651b	0000000000000000	3ff0000000000000
gqa2_s4	0	0	144	0	410de1b9a877651b	410e01b9a877651b	406a416353ef1c00	3ff0000000000000
gqa2_s4	0	0	145	1	410dfb27fb091d3f	410e1b27fb091d3f	0000000000000000	3ff0000000000000
gqa2_s4	0	0	146	2	410de1b9a877651b	410e01b9a877651b	40d20019a52ac750	3ff0000000000000
gqa2_s4	0	0	147	3	410de1b9a877651b	410e01b9a877651b	40d20019a52ac750	3ff0000000000000
gqa2_s4	0	0	148	4	410de1b9a877651b	410e01b9a877651b	40d20019a52ac750	3ff0000000000000
gqa2_s4	0	0	149	5	410de1b9a877651b	410e01b9a877651b	40d20019a52ac750	3ff0000000000000
gqa2_s4	0	0	150	6	410de1b9a877651b	410e01b9a877651b	40d20019a52ac750	3ff0000000000000
gqa2_s4	0	0	151	7	410de1b9a877651b	410e01b9a877651b	40d20019a52ac750	3ff0000000000000
gqa2_s4	0	0	152	0	410e61b673d20c31	410ec1b673d20c31	409ffe65ad538b00	3ff0000000000000
gqa2_s4	0	0	153	1	410e48482140540d	410ea8482140540d	407a404c6e6d9c00	3ff0000000000000
gqa2_s4	0	0	154	2	410e61b673d20c31	410ec1b673d20c31	409ffe65ad538b00	3ff0000000000000
gqa2_s4	0	0	155	3	410e61b673d20c31	410ec1b673d20c31	409ffe65ad538b00	3ff0000000000000
gqa2_s4	0	0	156	4	410e61b673d20c31	410ec1b673d20c31	409ffe65ad538b00	3ff0000000000000
gqa2_s4	0	0	157	5	410e61b673d20c31	410ec1b673d20c31	409ffe65ad538b00	3ff0000000000000
gqa2_s4	0	0	158	6	410e61b673d20c31	410ec1b673d20c31	409ffe65ad538b00	3ff0000000000000
gqa2_s4	0	0	159	7	410e61b673d20c31	410ec1b673d20c31	409ffe65ad538b00	3ff0000000000000
gqa2_s4	0	0	160	8	410e61b673d20c31	410ee1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	161	9	410e61b673d20c31	410ee1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	162	10	410e61b673d20c31	410ee1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	163	11	410e61b673d20c31	410ec1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	164	12	410e61b673d20c31	410ec1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	165	13	410e61b673d20c31	410ec1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	166	14	410e61b673d20c31	410ec1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	167	15	410e61b673d20c31	410ee1b673d20c31	40d6000000000000	3ff0000000000000
gqa2_s4	0	0	168	0	410f084a4db54cce	4110d42526daa667	40a1a4f678d02740	3ff0000000000000
gqa2_s4	0	0	169	1	410f084a4db54cce	4110d42526daa667	40a8008b1d3e3040	3ff0000000000000
gqa2_s4	0	0	170	2	410f084a4db54cce	4110d42526daa667	40a1a4f678d02740	3ff0000000000000
gqa2_s4	0	0	171	3	410f084a4db54cce	4110d42526daa667	40a1a4f678d02740	3ff0000000000000
gqa2_s4	0	0	172	0	4110e76f97e476ca	4111076f97e476ca	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	173	1	4110e76f97e476ca	4111076f97e476ca	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	174	2	4110e76f97e476ca	4111076f97e476ca	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	175	3	4110e76f97e476ca	4111076f97e476ca	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	176	0	41111ab6fa7d6439	41124ab6fa7d6439	4093476298ed6f00	3ff0000000000000
gqa2_s4	0	0	177	1	41111ab6fa7d6439	41124ab6fa7d6439	4093476298ed6f00	3ff0000000000000
gqa2_s4	0	0	178	2	41111ab6fa7d6439	41124ab6fa7d6439	4093476298ed6f00	3ff0000000000000
gqa2_s4	0	0	179	3	41111ab6fa7d6439	41124ab6fa7d6439	4093476298ed6f00	3ff0000000000000
gqa2_s4	0	0	180	4	41111ab6fa7d6439	41124ab6fa7d6439	40db9dbc0945e208	3ff0000000000000
gqa2_s4	0	0	181	5	41111ab6fa7d6439	41124ab6fa7d6439	40db9dbc0945e208	3ff0000000000000
gqa2_s4	0	0	182	6	41111ab6fa7d6439	41124ab6fa7d6439	40db9dbc0945e208	3ff0000000000000
gqa2_s4	0	0	183	7	41111ab6fa7d6439	41124ab6fa7d6439	40db9dbc0945e208	3ff0000000000000
gqa2_s4	0	0	184	0	41124ab6fa7d6439	41137ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	185	1	41124ab6fa7d6439	41137ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	186	2	41124ab6fa7d6439	41137ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	187	3	41124ab6fa7d6439	41137ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	188	4	41124ab6fa7d6439	41137ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	189	5	41124ab6fa7d6439	41136ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	190	6	41124ab6fa7d6439	41137ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	191	7	41124ab6fa7d6439	41137ab6fa7d6439	0000000000000000	3ff0000000000000
gqa2_s4	0	0	192	0	41138e016b87349c	4113be016b87349c	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	193	1	41138e016b87349c	4113be016b87349c	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	194	2	41138e00e76f0488	4113be00e76f0488	409349ecf1a04f00	3ff0000000000000
gqa2_s4	0	0	195	3	41138e016b87349c	4113ae016b87349c	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	196	0	4113d14bdc9104ff	4116214bdc9104ff	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	197	1	4113d14bdc9104ff	4116214bdc9104ff	40934a7109d06300	3ff0000000000000
gqa2_s4	0	0	198	2	4113d14bdc9104ff	4116214bdc9104ff	40934af522007700	3ff0000000000000
gqa2_s4	0	0	199	3	4113d14bdc9104ff	4116214bdc9104ff	40a1a53884e83180	3ff0000000000000
gqa2_s4	0	1	summary	411aad79b5436b91	4139200000000000	4139200000000000	414e695b086bdf56	4114d00000000000	410b400000000000	1	1108	184
gqa2_s4	0	1	0	0	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	1	1	1	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	1	2	2	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	1	3	3	0000000000000000	40a0000000000000	0000000000000000	3ff0000000000000
gqa2_s4	0	1	4	0	40dbc01a5af294de	40e6e00d2d794a6f	409b918000000000	3ff0000000000000
gqa2_s4	0	1	5	1	40dbc01a5af294de	40e7600d2d794a6f	409b918000000000	3ff0000000000000
gqa2_s4	0	1	6	2	40b7e9e96bca5376	40d8fa7a5af294de	40a76f92d794a6ec	3ff0000000000000
gqa2_s4	0	1	7	3	40b7e9e96bca5376	40d8fa7a5af294de	40a76f92d794a6ec	3ff0000000000000
gqa2_s4	0	1	8	0	40b7e9e96bca5376	40d8fa7a5af294de	40a76f92d794a6ec	3ff0000000000000
gqa2_s4	0	1	9	1	40b7e9e96bca5376	40d8fa7a5af294de	40a76f92d794a6ec	3ff0000000000000
gqa2_s4	0	1	10	0	40e842dd2d794a6f	40f0e16e96bca538	409b918000000000	3ff0000000000000
gqa2_s4	0	1	11	1	40e8c2dd2d794a6f	40f1216e96bca538	409b918000000000	3ff0000000000000
gqa2_s4	0	1	12	0	40f2411c96bca538	40f2811c96bca538	409b918000000000	3ff0000000000000
gqa2_s4	0	1	13	1	40f2811c96bca538	40f2c11c96bca538	409b918000000000	3ff0000000000000
gqa2_s4	0	1	14	2	40e95d4a5af294de	40e9dd4a5af294de	40d4c5a000000001	3ff0000000000000
gqa2_s4	0	1	15	3	40e95d4a5af294de	40e9dd4a5af294de	40d4c5a000000001	3ff0000000000000
gqa2_s4	0	1	16	4	40e95d4a5af294de	40e9dd4a5af294de	40d4c5a000000001	3ff0000000000000
gqa2_s4	0	1	17	5	40e95d4a5af294de	40e9dd4a5af294de	40d4c5a000000001	3ff0000000000000
gqa2_s4	0	1	18	6	40e95d4a5af294de	40e9dd4a5af294de	40d4c5a000000001	3ff0000000000000
gqa2_s4	0	1	19	7	40e95d4a5af294de	40e9dd4a5af294de	40d4c5a000000001	3ff0000000000000
gqa2_s4	0	1	20	8	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	21	9	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	22	10	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	23	11	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	24	12	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	25	13	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	26	14	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	27	15	40e95d4a5af294de	40e9dd4a5af294de	40e95d4a5af294de	3ff0000000000000
gqa2_s4	0	1	28	0	40f192d696bca538	40f1d2d696bca538	409b918000000000	3ff0000000000000
gqa2_s4	0	1	29	1	40f1d2d696bca538	40f212d696bca538	409b918000000000	3ff0000000000000
gqa2_s4	0	1	30	2	40dcf4f4b5e529bb	40ddf4f4b5e529bb	40a76f92d794a6e8	3ff0000000000000
gqa2_s4	0	1	31	3	40dcf4f4b5e529bb	40ddf4f4b5e529bb	40a76f92d794a6e8	3ff0000000000000
gqa2_s4	0	1	32	4	40dcf4f4b5e529bb	40ddf4f4b5e529bb	40dcf4f4b5e529bb	3ff0000000000000
gqa2_s4	0	1	33	5	40dcf4f4b5e529bb	40ddf4f4b5e529bb	40dcf4f4b5e529bb	3ff0000000000000
gqa2_s4	0	1	34	6	40dcf4f4b5e529bb	40ddf4f4b5e529bb	40dcf4f4b5e529bb	3ff0000000000000
gqa2_s4	0	1	35	7	40dcf4f4b5e529bb	40ddf4f4b5e529bb	40dcf4f4b5e529bb	3ff0000000000000
gqa2_s4	0	1	36	0	40f3728496bca538	40f3b28496bca538	0000000000000000	3ff0000000000000
gqa2_s4	0	1	37	1	40f3b28496bca538	40f3f28496bca538	0000000000000000	3ff0000000000000
gqa2_s4	0	1	38	2	40f2a32f2d794a6f	40f2e32f2d794a6f	0000000000000000	3ff0000000000000
gqa2_s4	0	1	39	3	40f2a32f2d794a6f	40f2e32f2d794a6f	0000000000000000	3ff0000000000000
gqa2_s4	0	1	40	4	40f2a32f2d794a6f	40f2e32f2d794a6f	0000000000000000	3ff0000000000000
gqa2_s4	0	1	41	5	40f2a32f2d794a6f	40f2e32f2d794a6f	0000000000000000	3ff0000000000000
