slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles
64	5	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1277	0	1615	217	30	187	3109
65	4	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1254	0	1536	217	30	187	3007
66	7	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1592	0	968	218	30	188	2778
67	6	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1052	0	894	217	30	187	2163
68	8	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1694	0	8812	217	30	187	10723
69	9	1	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2291	1069	47124	10686	10247	439	61170
70	10	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1338	0	2342	1992	1804	188	5672
71	11	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2259	1054	47112	4485	4045	440	54910
72	12	1	0	0	128	128	16	1	8192	1024	1024	16384	1024	1024	0	19456	2264	1059	47083	3647	3208	439	54053
73	13	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1346	0	6440	218	30	188	8004
74	14	1	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2260	1054	94412	10561	10122	439	108287
75	15	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1368	0	2332	1949	1761	188	5649
76	17	1	0	1	128	128	16	1	8192	1024	1024	16384	2048	2048	0	20480	2274	1056	47127	4149	3713	436	54606
77	16	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1759	1035	47107	3879	3440	439	53780
78	18	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1760	1042	47115	3641	3201	440	53558
79	20	1	2	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	1261	0	1621	217	30	187	3099
80	19	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1282	0	1535	217	30	187	3034
81	22	1	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1363	0	961	218	30	188	2542
82	21	1	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1091	0	695	218	30	188	2004
83	23	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1677	0	8664	218	30	188	10559
84	24	1	0	1	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2263	1047	47074	10549	10111	438	60933
85	25	1	1	0	0	0	0	1	0	0	0	1024	1024	0	1024	2048	1353	0	2372	1949	1761	188	5674
86	26	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2294	1054	47100	4744	4307	437	55192
87	27	1	0	0	128	128	16	1	8192	1024	1024	16384	1024	1024	0	19456	2287	1054	47136	3669	3230	439	54146
88	28	1	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1374	0	6423	218	30	188	8015
89	29	1	0	1	128	128	16	1	8192	1024	1024	33792	4096	4096	0	39936	2285	1056	94416	10490	10053	437	108247
90	30	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1342	0	2366	2004	1816	188	5712
91	32	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2272	1075	47097	4414	3977	437	54858
92	31	1	0	0	128	128	16	1	8192	0	1024	17408	1024	1024	0	19456	1748	1048	47079	3895	3456	439	53770
93	33	1	0	0	128	128	16	1	8192	0	1024	16384	2048	1024	1024	19456	1765	1047	47134	3673	3234	439	53619
94	35	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1284	0	1610	217	30	187	3111
95	34	1	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1254	0	1549	217	30	187	3020
96	37	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1369	0	946	218	30	188	2533
97	36	1	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1042	0	916	217	30	187	2175
98	38	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1717	0	8854	218	30	188	10789
99	39	1	0	0	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2284	1055	47113	10496	10057	439	60948
100	40	1	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1335	0	2349	1905	1717	188	5589
101	41	1	0	1	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2299	1054	47111	4772	4332	440	55236
102	42	1	0	0	128	128	16	1	8192	1024	1024	16384	2048	2048	0	20480	2278	1054	47108	3887	3447	440	54327
103	43	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1363	0	6468	218	30	188	8049
104	44	1	0	0	128	128	16	1	8192	0	1024	33792	4096	4096	0	38912	2299	1049	94328	10426	9987	439	108102
105	45	1	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1351	0	2341	1947	1759	188	5639
106	47	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2280	1046	47064	4406	3966	440	54796
107	46	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1775	1034	47076	3646	3209	437	53531
108	48	1	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	1764	1055	47049	3927	3490	437	53795
109	50	1	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1271	0	1626	217	30	187	3114
110	49	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1285	0	1540	217	30	187	3042
111	52	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1379	0	951	218	30	188	2548
112	51	1	3	0	0	0	0	1	0	0	0	0	1024	0	1024	1024	1073	0	889	217	30	187	2179
113	53	1	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1707	0	8732	218	30	188	10657
114	54	1	0	1	128	128	16	1	8192	1024	1024	16384	4096	4096	0	22528	2284	1046	47102	10446	10006	440	60878
115	55	1	1	0	0	0	0	1	0	0	0	1024	1024	0	1024	2048	1353	0	2309	1971	1783	188	5633
116	56	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2287	1077	47121	4450	4013	437	54935
117	57	1	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2279	998	47166	3902	3466	436	54345
118	58	1	4	1	0	0	0	1	0	1024	0	2048	0	0	0	3072	1375	0	6474	218	30	188	8067
119	59	1	0	1	128	128	16	1	8192	1024	1024	33792	4096	4096	0	39936	2277	1058	94366	10690	10251	439	108391
120	0	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1374	0	2219	1913	1725	188	5506
121	2	2	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	2208	981	46828	4164	3740	424	54181
122	1	2	0	0	128	128	16	1	8192	0	1024	16384	1024	1024	0	18432	1721	1056	46811	3628	3204	424	53216
123	3	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1947	1047	46770	3884	3459	425	53648
124	5	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1241	0	1597	217	30	187	3055
125	4	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1218	0	1500	217	30	187	2935
126	7	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1535	0	935	218	30	188	2688
127	6	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1079	0	833	217	30	187	2129
128	8	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1653	0	8883	218	30	188	10754
129	9	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2224	1034	47042	10506	10081	425	60806
130	10	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1296	0	2276	1928	1740	188	5500
131	11	2	0	1	128	128	16	1	8192	1024	0	17408	2048	2048	0	20480	2195	1047	47041	4430	4005	425	54713
132	12	2	0	0	128	128	16	1	8192	0	1024	16384	2048	1024	1024	19456	2192	1052	47087	3642	3215	427	53973
133	13	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1317	0	6250	218	30	188	7785
134	14	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2195	1040	94459	10509	10082	427	108203
135	15	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1299	0	2266	1901	1713	188	5466
136	17	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2214	1038	47071	4105	3680	425	54428
137	16	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1719	1042	47051	3818	3394	424	53630
138	18	2	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	1719	1043	47130	3595	3169	426	53487
139	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1221	0	1593	217	30	187	3031
140	19	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1236	0	1503	217	30	187	2956
141	22	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1326	0	931	218	30	188	2475
142	21	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1066	0	695	218	30	188	1979
143	23	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1642	0	8754	218	30	188	10614
144	24	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2204	1032	47015	10479	10053	426	60730
145	25	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1308	0	2295	1900	1712	188	5503
146	26	2	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	2226	1036	47155	4721	4294	427	55138
147	27	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2222	1046	47070	3608	3184	424	53946
148	28	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1335	0	6225	218	30	188	7778
149	29	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2224	984	94273	10363	9937	426	107844
150	30	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1290	0	2289	1954	1766	188	5533
151	32	2	0	0	128	128	16	1	8192	1024	0	17408	2048	2048	0	20480	2208	1060	47119	4400	3974	426	54787
152	31	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1703	1039	47102	3832	3406	426	53676
153	33	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1727	1048	46837	3670	3245	425	53282
154	35	2	2	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1229	0	1605	217	30	187	3051
155	34	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1213	0	1526	217	30	187	2956
156	37	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1329	0	926	218	30	188	2473
157	36	2	3	1	0	0	0	1	0	1024	0	0	0	0	0	1024	1064	0	832	217	30	187	2113
158	38	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1670	0	8789	218	30	188	10677
159	39	2	0	0	128	128	16	1	8192	1024	0	17408	4096	4096	0	22528	2219	1035	47053	10384	9958	426	60691
160	40	2	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1309	0	2295	1861	1673	188	5465
161	41	2	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	2231	1042	47044	4704	4281	423	55021
162	42	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2211	1043	46996	3826	3400	426	54076
163	43	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1346	0	6200	218	30	188	7764
164	44	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2226	1046	94246	10223	9796	427	107741
165	45	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1317	0	2291	1904	1716	188	5512
166	47	2	0	0	128	128	16	1	8192	1024	1024	16384	2048	2048	0	20480	2217	1041	46931	4381	3957	424	54570
167	46	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1730	1036	47033	3596	3169	427	53395
168	48	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1724	1047	46992	3851	3425	426	53614
169	50	2	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1238	0	1583	217	30	187	3038
170	49	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1231	0	1519	217	30	187	2967
171	52	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1343	0	922	218	30	188	2483
172	51	2	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1022	0	888	217	30	187	2127
173	53	2	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1662	0	8419	217	30	187	10298
174	54	2	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2215	1051	47068	10192	9767	425	60526
175	55	2	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1325	0	2258	1922	1734	188	5505
176	56	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2217	1046	47094	4395	3971	424	54752
177	57	2	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2213	1044	47060	3838	3414	424	54155
178	58	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1316	0	6242	218	30	188	7776
179	59	2	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2211	1061	94302	10455	10029	426	108029
180	0	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1352	0	2179	1862	1674	188	5393
181	2	3	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	2162	1034	46719	4122	3706	416	54037
182	1	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1693	1031	46744	3600	3182	418	53068
183	3	3	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	1902	1034	46709	3836	3417	419	53481
184	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1191	0	1552	217	30	187	2960
185	4	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1188	0	1454	217	30	187	2859
186	7	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1486	0	922	218	30	188	2626
187	6	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1038	0	788	217	30	187	2043
188	8	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1619	0	8436	218	30	188	10273
189	9	3	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2164	1043	47200	10293	9875	418	60700
190	10	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1266	0	2197	1883	1695	188	5346
191	11	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2140	1036	47120	4379	3961	418	54675
192	12	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2132	1031	47157	3549	3132	417	53869
193	13	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1287	0	6043	218	30	188	7548
194	14	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2138	1029	94621	10235	9817	418	108023
195	15	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1277	0	2179	1846	1658	188	5302
196	17	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2147	1034	47161	4045	3627	418	54387
197	16	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1672	1051	47162	3779	3360	419	53664
198	18	3	0	0	128	128	16	1	8192	0	1024	16384	2048	1024	1024	19456	1678	1040	47224	3551	3132	419	53493
199	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1203	0	1562	217	30	187	2982
200	19	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1201	0	1489	217	30	187	2907
201	22	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1272	0	902	218	30	188	2392
202	21	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	752	0	857	218	30	188	1827
203	23	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1617	0	8374	218	30	188	10209
204	24	3	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2134	1030	47175	10258	9840	418	60597
205	25	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1254	0	2208	1851	1663	188	5313
206	26	3	0	0	128	128	16	1	8192	1024	0	17408	2048	2048	0	20480	2160	1034	47198	4611	4193	418	55003
207	27	3	0	0	128	128	16	1	8192	1024	1024	16384	2048	1024	1024	20480	2167	1033	47187	3576	3158	418	53963
208	28	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1269	0	6042	218	30	188	7529
209	29	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2163	1030	94612	10075	9659	416	107880
210	30	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1263	0	2214	1887	1699	188	5364
211	32	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2158	1060	47205	4298	3881	417	54721
212	31	3	0	0	128	128	16	1	8192	0	1024	17408	1024	1024	0	19456	1684	1054	47217	3798	3380	418	53753
213	33	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1685	1020	47236	3568	3151	417	53509
214	35	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1193	0	1559	217	30	187	2969
215	34	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1194	0	1474	217	30	187	2885
216	37	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1275	0	906	218	30	188	2399
217	36	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1046	0	772	218	30	188	2036
218	38	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1627	0	8501	218	30	188	10346
219	39	3	0	0	128	128	16	1	8192	1024	0	17408	4096	3072	1024	22528	2153	969	47257	10111	9693	418	60490
220	40	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1273	0	2184	1834	1646	188	5291
221	41	3	0	0	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2165	1034	47169	4630	4212	418	54998
222	42	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2150	1026	47213	3771	3353	418	54160
223	43	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1300	0	6050	218	30	188	7568
224	44	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2160	1038	94613	10075	9658	417	107886
225	45	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1282	0	2169	1851	1663	188	5302
226	47	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	2159	1034	47197	4294	3876	418	54684
227	46	3	0	0	128	128	16	1	8192	0	1024	16384	2048	2048	0	19456	1682	1031	47171	3560	3143	417	53444
228	48	3	0	0	128	128	16	1	8192	1024	0	17408	1024	1024	0	19456	1677	1026	47191	3781	3364	417	53675
229	50	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1199	0	1559	217	30	187	2975
230	49	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1203	0	1480	217	30	187	2900
231	52	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1280	0	906	218	30	188	2404
232	51	3	3	0	0	0	0	1	0	0	0	0	0	0	0	0	1050	0	788	217	30	187	2055
233	53	3	5	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1616	0	8391	217	30	187	10224
234	54	3	0	0	128	128	16	1	8192	1024	0	17408	3072	3072	0	21504	2155	1027	47149	10050	9632	418	60381
235	55	3	1	0	0	0	0	1	0	1024	0	0	1024	1024	0	2048	1276	0	2224	1871	1683	188	5371
236	56	3	0	0	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2157	1034	47144	4343	3926	417	54678
237	57	3	0	0	128	128	16	1	8192	1024	0	17408	2048	1024	1024	20480	2164	972	47256	3798	3382	416	54190
238	58	3	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1291	0	6020	218	30	188	7529
239	59	3	0	0	128	128	16	1	8192	1024	0	34816	3072	3072	0	38912	2165	1046	94575	10321	9903	418	108107
