m	n	k	stages	split	kappa	residency	status	work_lb_ns	cp_lb_ns	priority_ns	estimated_work_ns	estimated_stage_cp_ns	register_seed	key	placement	simulated	makespan_ns	floor_ns	cp_ns	queue_lb_ns	nodes	grid	grouping_model	source
32	128	32	2	8	1	2	ok	21149.46016969697	0.0	701482.7900009999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k1_r2	chain	1	1346496.55318	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k1_r2/chain.cu
32	128	64	2	8	1	2	ok	21149.46016969697	0.0	701482.7900009999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k1_r2	chain	1	1346496.55318	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k1_r2/chain.cu
32	128	16	2	8	1	2	ok	21149.46016969697	0.0	701482.7900009999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k1_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k1_r2/rotate.cu
32	128	32	2	8	1	2	ok	21149.46016969697	0.0	701482.7900009999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k1_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k1_r2/rotate.cu
32	128	64	2	8	1	2	ok	21149.46016969697	0.0	701482.7900009999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k1_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k1_r2/rotate.cu
32	128	16	2	8	2	2	ok	21149.46016969697	0.0	701482.7900019999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k2_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k2_r2/rotate.cu
32	128	32	2	8	2	2	ok	21149.46016969697	0.0	701482.7900019999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k2_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k2_r2/rotate.cu
32	128	64	2	8	2	2	ok	21149.46016969697	0.0	701482.7900019999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k2_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k2_r2/rotate.cu
32	128	16	2	8	4	2	ok	21149.46016969697	0.0	701482.790004	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k4_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k4_r2/rotate.cu
32	128	32	2	8	4	2	ok	21149.46016969697	0.0	701482.790004	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k4_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k4_r2/rotate.cu
32	128	64	2	8	4	2	ok	21149.46016969697	0.0	701482.790004	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k4_r2	rotate	1	1350630.40168	727587.228571	601878.695714	727587.228571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k4_r2/rotate.cu
32	128	16	2	8	2	2	ok	21149.46016969697	0.0	701482.7900019999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k2_r2	chain	1	1352497.53359	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k2_r2/chain.cu
32	128	32	2	8	2	2	ok	21149.46016969697	0.0	701482.7900019999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k2_r2	chain	1	1352497.53359	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k2_r2/chain.cu
32	128	64	2	8	2	2	ok	21149.46016969697	0.0	701482.7900019999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k2_r2	chain	1	1352497.53359	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k2_r2/chain.cu
32	128	16	2	8	4	2	ok	21149.46016969697	0.0	701482.790004	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k4_r2	chain	1	1352497.53359	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k4_r2/chain.cu
32	128	32	2	8	4	2	ok	21149.46016969697	0.0	701482.790004	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k4_r2	chain	1	1352497.53359	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k4_r2/chain.cu
32	128	64	2	8	4	2	ok	21149.46016969697	0.0	701482.790004	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k4_r2	chain	1	1352497.53359	729447.498571	601878.695714	729447.498571	13552	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k4_r2/chain.cu
32	16	16	2	1	1	2	ok	21149.46016969697	0.0	971505.500001	248705408.0	652712.5	0	32x16x16s2k1_k1_r2	eft	1	1407001.96122	1201370.07143	652712.5	1201370.07143	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k1_r2/eft.cu
32	16	16	2	1	2	2	ok	21149.46016969697	0.0	971505.500002	248705408.0	652712.5	0	32x16x16s2k1_k2_r2	eft	1	1408889.46122	1201370.07143	652712.5	1201370.07143	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k2_r2/eft.cu
32	16	16	2	1	4	2	ok	21149.46016969697	0.0	971505.500004	248705408.0	652712.5	0	32x16x16s2k1_k4_r2	eft	1	1408889.46122	1201370.07143	652712.5	1201370.07143	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k4_r2/eft.cu
32	16	16	2	1	1	2	ok	21149.46016969697	0.0	971505.500001	248705408.0	652712.5	0	32x16x16s2k1_k1_r2	rotate	1	1409849.96122	996555.571429	652712.5	996555.571429	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k1_r2/rotate.cu
32	16	16	2	1	2	2	ok	21149.46016969697	0.0	971505.500002	248705408.0	652712.5	0	32x16x16s2k1_k2_r2	rotate	1	1409849.96122	996555.571429	652712.5	996555.571429	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k2_r2/rotate.cu
32	16	16	2	1	4	2	ok	21149.46016969697	0.0	971505.500004	248705408.0	652712.5	0	32x16x16s2k1_k4_r2	rotate	1	1409849.96122	996555.571429	652712.5	996555.571429	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k4_r2/rotate.cu
32	16	16	2	1	1	2	ok	21149.46016969697	0.0	971505.500001	248705408.0	652712.5	0	32x16x16s2k1_k1_r2	chain	1	1639381.07093	1012280.57143	652712.5	1012280.57143	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k1_r2/chain.cu
32	16	16	2	1	2	2	ok	21149.46016969697	0.0	971505.500002	248705408.0	652712.5	0	32x16x16s2k1_k2_r2	chain	1	1641388.57093	1012280.57143	652712.5	1012280.57143	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k2_r2/chain.cu
32	16	16	2	1	4	2	ok	21149.46016969697	0.0	971505.500004	248705408.0	652712.5	0	32x16x16s2k1_k4_r2	chain	1	1641388.57093	1012280.57143	652712.5	1012280.57143	12208	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k4_r2/chain.cu
32	128	16	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k1_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k1_r1/eft.cu
32	128	32	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k1_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k1_r1/eft.cu
32	128	64	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k1_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k1_r1/eft.cu
32	128	16	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k2_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k2_r1/eft.cu
32	128	32	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k2_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k2_r1/eft.cu
32	128	64	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k2_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k2_r1/eft.cu
32	128	16	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k4_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k4_r1/eft.cu
32	128	32	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k4_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k4_r1/eft.cu
32	128	64	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k4_r1	eft	1	1968627.12909	1673668.34286	601878.695714	1673668.34286	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k4_r1/eft.cu
32	128	16	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k1_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k1_r1/rotate.cu
32	128	32	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k1_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k1_r1/rotate.cu
32	128	64	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k1_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k1_r1/rotate.cu
32	128	16	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k2_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k2_r1/rotate.cu
32	128	32	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k2_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k2_r1/rotate.cu
32	128	64	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k2_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k2_r1/rotate.cu
32	128	16	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k4_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k4_r1/rotate.cu
32	128	32	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k4_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k4_r1/rotate.cu
32	128	64	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k4_r1	rotate	1	2013987.67	1429300.74571	601878.695714	1429300.74571	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k4_r1/rotate.cu
32	128	16	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k1_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k1_r1/chain.cu
32	128	32	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k1_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k1_r1/chain.cu
32	128	64	2	8	1	1	ok	21149.46016969697	0.0	1402965.5800009998	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k1_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k1_r1/chain.cu
32	128	16	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k2_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k2_r1/chain.cu
32	128	32	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k2_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k2_r1/chain.cu
32	128	64	2	8	2	1	ok	21149.46016969697	0.0	1402965.5800019999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k2_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k2_r1/chain.cu
32	128	16	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x16s2k8_k4_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x16s2k8_k4_r1/chain.cu
32	128	32	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x32s2k8_k4_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x32s2k8_k4_r1/chain.cu
32	128	64	2	8	4	1	ok	21149.46016969697	0.0	1402965.5800039999	179579594.23999998	601878.6957142856	0	32x128x64s2k8_k4_r1	chain	1	2056621.41218	1449139.84	601878.695714	1449139.84	13552	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x128x64s2k8_k4_r1/chain.cu
32	16	16	2	1	1	1	ok	21149.46016969697	0.0	1943011.000001	248705408.0	652712.5	0	32x16x16s2k1_k1_r1	eft	1	2388997.88395	2164307.5	652712.5	2164307.5	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k1_r1/eft.cu
32	16	16	2	1	2	1	ok	21149.46016969697	0.0	1943011.000002	248705408.0	652712.5	0	32x16x16s2k1_k2_r1	eft	1	2401348.46142	2164307.5	652712.5	2164307.5	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k2_r1/eft.cu
32	16	16	2	1	4	1	ok	21149.46016969697	0.0	1943011.000004	248705408.0	652712.5	0	32x16x16s2k1_k4_r1	eft	1	2401348.46142	2164307.5	652712.5	2164307.5	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k4_r1/eft.cu
32	16	16	2	1	1	1	ok	21149.46016969697	0.0	1943011.000001	248705408.0	652712.5	0	32x16x16s2k1_k1_r1	rotate	1	2402308.96142	1966315	652712.5	1966315	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k1_r1/rotate.cu
32	16	16	2	1	2	1	ok	21149.46016969697	0.0	1943011.000002	248705408.0	652712.5	0	32x16x16s2k1_k2_r1	rotate	1	2402308.96142	1966315	652712.5	1966315	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k2_r1/rotate.cu
32	16	16	2	1	4	1	ok	21149.46016969697	0.0	1943011.000004	248705408.0	652712.5	0	32x16x16s2k1_k4_r1	rotate	1	2402308.96142	1966315	652712.5	1966315	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k4_r1/rotate.cu
32	16	16	2	1	1	1	ok	21149.46016969697	0.0	1943011.000001	248705408.0	652712.5	0	32x16x16s2k1_k1_r1	chain	1	2507343.0311	1969490.92857	652712.5	1969490.92857	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k1_r1/chain.cu
32	16	16	2	1	2	1	ok	21149.46016969697	0.0	1943011.000002	248705408.0	652712.5	0	32x16x16s2k1_k2_r1	chain	1	2512636.13573	1969490.92857	652712.5	1969490.92857	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k2_r1/chain.cu
32	16	16	2	1	4	1	ok	21149.46016969697	0.0	1943011.000004	248705408.0	652712.5	0	32x16x16s2k1_k4_r1	chain	1	2512636.13573	1969490.92857	652712.5	1969490.92857	12208	128	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/32x16x16s2k1_k4_r1/chain.cu
128	128	16	3	1	1	2	ok	21149.46016969697	0.0	4521835.428572429	340705280.0	4521835.428571429	0	128x128x16s3k1_k1_r2	eft	1	4664422.22308	4521835.42857	4521835.42857	4521835.42857	2800	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/128x128x16s3k1_k1_r2/eft.cu
128	128	16	3	1	1	2	ok	21149.46016969697	0.0	4521835.428572429	340705280.0	4521835.428571429	0	128x128x16s3k1_k1_r2	rotate	1	4680717.85674	4521835.42857	4521835.42857	1663893.71429	2800	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/128x128x16s3k1_k1_r2/rotate.cu
128	128	16	3	1	1	2	ok	21149.46016969697	0.0	4521835.428572429	340705280.0	4521835.428571429	0	128x128x16s3k1_k1_r2	wavefront	1	4680717.85674	4521835.42857	4521835.42857	4479881.14286	2800	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/128x128x16s3k1_k1_r2/wavefront.cu
128	128	16	3	1	2	2	ok	21149.46016969697	0.0	4521835.428573429	340705280.0	4521835.428571429	0	128x128x16s3k1_k2_r2	eft	1	4680717.85674	4521835.42857	4521835.42857	4521835.42857	2800	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/128x128x16s3k1_k2_r2/eft.cu
128	128	16	3	1	2	2	ok	21149.46016969697	0.0	4521835.428573429	340705280.0	4521835.428571429	0	128x128x16s3k1_k2_r2	rotate	1	4680717.85674	4521835.42857	4521835.42857	1663893.71429	2800	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/128x128x16s3k1_k2_r2/rotate.cu
128	128	16	3	1	2	2	ok	21149.46016969697	0.0	4521835.428573429	340705280.0	4521835.428571429	0	128x128x16s3k1_k2_r2	wavefront	1	4680717.85674	4521835.42857	4521835.42857	4479881.14286	2800	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/128x128x16s3k1_k2_r2/wavefront.cu
128	128	16	3	1	4	2	ok	21149.46016969697	0.0	4521835.428575429	340705280.0	4521835.428571429	0	128x128x16s3k1_k4_r2	eft	1	4680717.85674	4521835.42857	4521835.42857	4521835.42857	2800	256	projected_events_and_sigma_lifting	/root/TileMega/docs/experiments/JOINT/raw/real_s4/plans/128x128x16s3k1_k4_r2/eft.cu
