slot	stage	logical_task	kind	on_cp	tile_m	tile_n	tile_k	split_k	operand_bytes	setup_ns	load_wait_ns	mainloop_ns	epilogue_ns	body_epilogue_ns	harness_tail_ns	run_ns	setup_cycles	load_wait_cycles	mainloop_cycles	epilogue_cycles	body_epilogue_cycles	harness_tail_cycles	run_cycles	kind_name	simt_barriers	seg_setup	seg_wait	seg_compute	seg_epilogue
30	42	0	0	0	32	16	16	1	1536	1024	0	9216	2048	2048	0	12288	2710	577	22748	2864	2641	223	28899	gemm	0	2710	13470	9855	2864
31	43	0	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1311	0	6868	183	64	119	8362	elementwise	0	1311	0	6868	183
32	44	0	0	0	32	16	16	1	1536	1024	0	16384	2048	2048	0	19456	2440	652	40549	4846	4722	124	48487	gemm	0	2440	25674	15527	4846
33	45	0	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1513	0	3572	1812	1691	121	6897	rmsnorm	8	1513	92	3480	1812
34	47	0	0	0	32	16	16	1	1536	1024	0	8192	1024	1024	0	10240	2301	663	19605	2936	2818	118	25505	gemm	0	2301	12611	7657	2936
35	50	0	2	1	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1459	0	1948	206	63	143	3613	rope	0	1459	0	1948	206
36	49	256	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1215	0	1895	162	30	132	3272	rope	0	1215	0	1895	162
37	51	0	3	1	0	0	0	1	0	1024	0	1024	0	0	0	2048	2369	0	1358	154	38	116	3881	kvappend	0	2369	0	1358	154
38	53	0	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2012	0	64561	154	35	119	66727	attention	2	2012	53	64508	154
39	54	0	0	0	32	16	16	1	1536	1024	0	13312	2048	2048	0	16384	2421	630	32914	5258	5141	117	41223	gemm	0	2421	10922	22622	5258
40	55	0	1	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1349	0	5445	2194	2078	116	8988	rmsnorm	8	1349	91	5354	2194
41	57	0	0	0	32	16	16	1	1536	1024	0	10240	1024	1024	0	12288	1876	1389	24443	3078	2959	119	30786	gemm	0	1876	15392	10440	3078
42	58	0	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1526	0	6787	150	30	120	8463	elementwise	0	1526	0	6787	150
43	59	0	0	0	32	16	16	1	1536	0	1024	15360	1024	1024	0	17408	2368	672	39614	3505	3375	130	46159	gemm	0	2368	24538	15748	3505
44	0	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1162	0	3315	1932	1803	129	6409	rmsnorm	8	1162	91	3224	1932
45	2	1	0	0	32	16	16	1	1536	1024	0	11264	0	0	0	12288	2525	717	25682	2005	1752	253	30929	gemm	0	2525	14563	11836	2005
46	5	1	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	2095	0	1781	150	31	119	4026	rope	0	2095	0	1781	150
47	4	129	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1300	0	2011	165	30	135	3476	rope	0	1300	0	2011	165
48	7	385	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1512	0	1369	148	31	117	3029	kvappend	0	1512	0	1369	148
49	8	1	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2115	0	64677	148	30	118	66940	attention	2	2115	53	64624	148
50	9	1	0	0	32	16	16	1	1536	1024	0	9216	2048	2048	0	12288	2791	626	24533	3765	3649	116	31715	gemm	0	2791	13551	11608	3765
51	10	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1164	0	3446	1920	1793	127	6530	rmsnorm	8	1164	100	3346	1920
52	11	1	0	0	32	16	16	1	1536	1024	1024	9216	1024	0	1024	12288	2512	979	22343	2485	2195	290	28319	gemm	0	2512	12986	10336	2485
53	13	1	4	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1124	0	7043	150	30	120	8317	elementwise	0	1124	0	7043	150
54	14	1	0	0	32	16	16	1	1536	1024	0	16384	2048	2048	0	19456	2459	674	40761	4812	4695	117	48706	gemm	0	2459	21692	19743	4812
55	15	1	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1090	0	3236	1821	1702	119	6147	rmsnorm	8	1090	94	3142	1821
56	17	1	0	0	32	16	16	1	1536	1024	1024	7168	1024	1024	0	10240	2544	669	19667	2526	2196	330	25406	gemm	0	2544	11038	9298	2526
57	20	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1937	0	1592	538	34	504	4067	rope	0	1937	0	1592	538
58	19	129	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1537	0	1951	464	30	434	3952	rope	0	1537	0	1951	464
59	21	1	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1246	0	1033	153	32	121	2432	kvappend	0	1246	0	1033	153
60	23	1	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2095	0	65090	156	32	124	67341	attention	2	2095	54	65036	156
61	24	1	0	0	32	16	16	1	1536	1024	0	11264	1024	1024	0	13312	2763	867	27405	3885	3766	119	34920	gemm	0	2763	17029	11243	3885
62	25	1	1	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1437	0	3954	1620	1503	117	7011	rmsnorm	8	1437	92	3862	1620
63	26	1	0	0	32	16	16	1	1536	1024	1024	9216	1024	1024	0	12288	2681	653	23371	2897	2689	208	29602	gemm	0	2681	12417	11607	2897
64	28	1	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1432	0	6998	152	30	122	8582	elementwise	0	1432	0	6998	152
65	29	1	0	0	32	16	16	1	1536	1024	1024	16384	2048	2048	0	20480	2672	673	43239	3347	3089	258	49931	gemm	0	2672	22666	21246	3347
66	30	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1541	0	3625	1764	1638	126	6930	rmsnorm	8	1541	92	3533	1764
67	32	1	0	0	32	16	16	1	1536	1024	1024	8192	1024	1024	0	11264	2873	629	20639	2577	2323	254	26718	gemm	0	2873	11224	10044	2577
68	35	1	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1282	0	2013	439	33	406	3734	rope	0	1282	0	2013	439
69	34	129	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1509	0	1752	149	32	117	3410	rope	0	1509	0	1752	149
70	37	385	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1681	0	997	153	32	121	2831	kvappend	0	1681	0	997	153
71	38	1	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2172	0	64715	149	32	117	67036	attention	2	2172	53	64662	149
72	39	1	0	0	32	16	16	1	1536	0	0	11264	1024	1024	0	12288	1793	488	26135	2988	2865	123	31404	gemm	0	1793	17234	9389	2988
73	40	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1524	0	3288	2133	2012	121	6945	rmsnorm	8	1524	94	3194	2133
74	42	1	0	0	32	16	16	1	1536	1024	0	10240	1024	1024	0	12288	2719	641	22724	2753	2570	183	28837	gemm	0	2719	11499	11866	2753
75	43	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1400	0	7014	147	30	117	8561	elementwise	0	1400	0	7014	147
76	44	1	0	0	32	16	16	1	1536	1024	1024	15360	2048	2048	0	19456	2443	669	40777	4509	4239	270	48398	gemm	0	2443	21254	20192	4509
77	45	1	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1460	0	3761	1611	1489	122	6832	rmsnorm	8	1460	92	3669	1611
78	47	1	0	0	32	16	16	1	1536	1024	0	8192	1024	1024	0	10240	2451	734	19696	2622	2317	305	25503	gemm	0	2451	10728	9702	2622
79	50	1	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1373	0	1947	183	64	119	3503	rope	0	1373	0	1947	183
80	49	257	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1142	0	1946	148	30	118	3236	rope	0	1142	0	1946	148
81	51	1	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1789	0	1256	149	32	117	3194	kvappend	0	1789	0	1256	149
82	53	1	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2091	0	64579	150	30	120	66820	attention	2	2091	54	64525	150
83	54	1	0	0	32	16	16	1	1536	1024	0	18432	1024	1024	0	20480	3360	658	45791	2961	2841	120	52770	gemm	0	3360	10683	35766	2961
84	55	1	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1570	0	4335	894	778	116	6799	rmsnorm	8	1570	92	4243	894
85	57	1	0	0	32	16	16	1	1536	0	1024	10240	1024	1024	0	12288	2402	1352	24853	2838	2722	116	31445	gemm	0	2402	15723	10482	2838
86	58	1	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1490	0	6857	155	30	125	8502	elementwise	0	1490	0	6857	155
87	59	1	0	0	32	16	16	1	1536	0	1024	15360	1024	1024	0	17408	2395	658	39741	3201	2922	279	45995	gemm	0	2395	20744	19655	3201
88	0	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1178	0	3827	1625	1509	116	6630	rmsnorm	8	1178	95	3732	1625
89	2	2	0	0	32	16	16	1	1536	1024	0	10240	1024	1024	0	12288	2479	758	25040	2575	2315	260	30852	gemm	0	2479	12250	13548	2575
90	5	2	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1763	0	2143	156	32	124	4062	rope	0	1763	0	2143	156
91	4	130	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1383	0	1957	164	46	118	3504	rope	0	1383	0	1957	164
92	7	386	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1544	0	1036	153	32	121	2733	kvappend	0	1544	0	1036	153
93	8	2	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	2122	0	65487	427	31	396	68036	attention	2	2122	53	65434	427
94	9	2	0	0	32	16	16	1	1536	1024	0	9216	2048	2048	0	12288	2896	785	24488	3318	3186	132	31487	gemm	0	2896	13818	11455	3318
95	10	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1197	0	4222	1352	1236	116	6771	rmsnorm	8	1197	92	4130	1352
96	11	2	0	0	32	16	16	1	1536	0	1024	9216	1024	0	1024	11264	2557	730	22472	2471	2175	296	28230	gemm	0	2557	10893	12309	2471
97	13	2	4	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1187	0	6998	148	30	118	8333	elementwise	0	1187	0	6998	148
98	14	2	0	0	32	16	16	1	1536	1024	0	16384	2048	2048	0	19456	2569	715	40911	4522	4406	116	48717	gemm	0	2569	22924	18702	4522
99	15	2	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	857	0	3298	1985	1863	122	6140	rmsnorm	8	857	99	3199	1985
100	17	2	0	0	32	16	16	1	1536	1024	1024	7168	1024	1024	0	10240	2579	715	19597	2417	2083	334	25308	gemm	0	2579	10863	9449	2417
101	20	2	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1909	0	1593	520	37	483	4022	rope	0	1909	0	1593	520
102	19	130	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1430	0	2001	462	30	432	3893	rope	0	1430	0	2001	462
103	21	2	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1265	0	1213	147	31	116	2625	kvappend	0	1265	0	1213	147
104	23	2	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2121	0	64950	153	30	123	67224	attention	2	2121	55	64895	153
105	24	2	0	0	32	16	16	1	1536	1024	0	11264	1024	1024	0	13312	2335	612	28193	3904	3787	117	35044	gemm	0	2335	10886	17919	3904
106	25	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1425	0	3644	1901	1783	118	6970	rmsnorm	8	1425	91	3553	1901
107	26	2	0	0	32	16	16	1	1536	1024	1024	9216	1024	1024	0	12288	2768	738	23408	2669	2459	210	29583	gemm	0	2768	12303	11843	2669
108	28	2	4	0	0	0	0	1	0	0	0	3072	0	0	0	3072	1353	0	7097	149	31	118	8599	elementwise	0	1353	0	7097	149
109	29	2	0	0	32	16	16	1	1536	1024	1024	16384	2048	2048	0	20480	2658	731	43141	3603	3487	116	50133	gemm	0	2658	24168	19704	3603
110	30	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1530	0	3406	1958	1836	122	6894	rmsnorm	8	1530	97	3309	1958
111	32	2	0	0	32	16	16	1	1536	1024	1024	8192	1024	1024	0	11264	2866	720	20860	2309	2192	117	26755	gemm	0	2866	11301	10279	2309
112	35	2	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1480	0	1979	455	30	425	3914	rope	0	1480	0	1979	455
113	34	130	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1440	0	2001	621	30	591	4062	rope	0	1440	0	2001	621
114	37	386	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1695	0	759	171	32	139	2625	kvappend	0	1695	0	759	171
115	38	2	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	2167	0	66725	149	30	119	69041	attention	2	2167	56	66669	149
116	39	2	0	0	32	16	16	1	1536	0	0	11264	1024	1024	0	12288	1549	522	26699	3065	2941	124	31835	gemm	0	1549	15977	11244	3065
117	40	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1553	0	3759	1602	1479	123	6914	rmsnorm	8	1553	91	3668	1602
118	42	2	0	0	32	16	16	1	1536	1024	1024	9216	1024	1024	0	12288	2823	721	22754	2518	2330	188	28816	gemm	0	2823	11217	12258	2518
119	43	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1457	0	6433	156	30	126	8046	elementwise	0	1457	0	6433	156
120	44	2	0	0	32	16	16	1	1536	1024	1024	16384	1024	1024	0	19456	2555	717	41251	4053	3931	122	48576	gemm	0	2555	22115	19853	4053
121	45	2	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1480	0	3343	1987	1865	122	6810	rmsnorm	8	1480	89	3254	1987
122	47	2	0	0	32	16	16	1	1536	1024	0	8192	1024	1024	0	10240	2458	675	19834	2441	2123	318	25408	gemm	0	2458	11225	9284	2441
123	50	2	2	0	0	0	0	1	0	1024	0	0	1024	0	1024	2048	1365	0	1991	157	40	117	3513	rope	0	1365	0	1991	157
124	49	258	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1201	0	2012	160	32	128	3373	rope	0	1201	0	2012	160
125	51	2	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1701	0	1317	149	32	117	3167	kvappend	0	1701	0	1317	149
126	53	2	5	0	0	0	0	1	0	1024	0	25600	1024	0	1024	27648	2022	0	66173	316	32	284	68511	attention	2	2022	65	66108	316
127	54	2	0	0	32	16	16	1	1536	1024	0	18432	1024	1024	0	20480	2584	708	45395	3202	3082	120	51889	gemm	0	2584	24515	21588	3202
128	55	2	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	1056	0	2640	1960	1837	123	5656	rmsnorm	8	1056	89	2551	1960
129	57	2	0	0	32	16	16	1	1536	1024	0	10240	1024	1024	0	12288	1920	676	26088	1928	1763	165	30612	gemm	0	1920	11346	15418	1928
130	58	2	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1481	0	6700	158	39	119	8339	elementwise	0	1481	0	6700	158
131	59	2	0	0	32	16	16	1	1536	1024	0	15360	1024	1024	0	17408	2464	773	39652	3080	2799	281	45969	gemm	0	2464	21769	18656	3080
132	0	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1217	0	3797	1503	1382	121	6517	rmsnorm	8	1217	96	3701	1503
133	2	3	0	0	32	16	16	1	1536	1024	0	10240	1024	1024	0	12288	2394	606	25463	2442	2241	201	30905	gemm	0	2394	13618	12451	2442
134	5	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1640	0	1903	264	30	234	3807	rope	0	1640	0	1903	264
135	4	131	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1343	0	1974	161	32	129	3478	rope	0	1343	0	1974	161
136	7	387	3	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1938	0	1116	147	30	117	3201	kvappend	0	1938	0	1116	147
137	8	3	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2047	0	64678	149	31	118	66874	attention	2	2047	53	64625	149
138	9	3	0	0	32	16	16	1	1536	1024	1024	9216	1024	1024	0	12288	2793	612	23405	3549	3432	117	30359	gemm	0	2793	13700	10317	3549
139	10	3	1	0	0	0	0	1	0	0	0	2048	1024	0	1024	3072	1466	0	3615	1719	1595	124	6800	rmsnorm	8	1466	97	3518	1719
140	11	3	0	0	32	16	16	1	1536	0	1024	9216	1024	1024	0	11264	2401	1074	22781	2721	2588	133	28977	gemm	0	2401	13333	10522	2721
141	13	3	4	0	0	0	0	1	0	1024	0	2048	1024	0	1024	4096	1187	0	6644	158	32	126	7989	elementwise	0	1187	0	6644	158
142	14	3	0	0	32	16	16	1	1536	0	1024	15360	2048	2048	0	18432	2367	614	40650	4179	4061	118	47810	gemm	0	2367	24987	16277	4179
143	15	3	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1356	0	3967	1260	1135	125	6583	rmsnorm	8	1356	91	3876	1260
144	17	3	0	0	32	16	16	1	1536	1024	0	8192	1024	1024	0	10240	2454	648	20290	2581	2228	353	25973	gemm	0	2454	12083	8855	2581
145	20	3	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1634	0	2027	309	35	274	3970	rope	0	1634	0	2027	309
146	19	131	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1659	0	1644	442	30	412	3745	rope	0	1659	0	1644	442
147	21	3	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1188	0	1328	148	31	117	2664	kvappend	0	1188	0	1328	148
148	23	3	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2053	0	64572	151	34	117	66776	attention	2	2053	53	64519	151
149	24	3	0	0	32	16	16	1	1536	1024	0	11264	1024	1024	0	13312	2331	640	28416	4193	4076	117	35580	gemm	0	2331	11135	17921	4193
150	25	3	1	0	0	0	0	1	0	0	0	2048	0	0	0	2048	1658	0	3490	2013	1887	126	7161	rmsnorm	8	1658	91	3399	2013
151	26	3	0	0	32	16	16	1	1536	1024	1024	9216	1024	1024	0	12288	2512	976	23185	3185	2898	287	29858	gemm	0	2512	13554	10607	3185
152	28	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1793	0	6429	157	36	121	8379	elementwise	0	1793	0	6429	157
153	29	3	0	0	32	16	16	1	1536	1024	0	16384	2048	2048	0	19456	2625	642	41638	3712	3591	121	48617	gemm	0	2625	23646	18634	3712
154	30	3	1	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1674	0	3650	1979	1858	121	7303	rmsnorm	8	1674	92	3558	1979
155	32	3	0	0	32	16	16	1	1536	1024	1024	7168	2048	1024	1024	11264	2654	653	19996	2871	2587	284	26174	gemm	0	2654	11897	8752	2871
156	35	3	2	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1530	0	1937	314	35	279	3781	rope	0	1530	0	1937	314
157	34	131	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1457	0	1859	146	30	116	3462	rope	0	1457	0	1859	146
158	37	387	3	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1448	0	1261	173	54	119	2882	kvappend	0	1448	0	1261	173
159	38	3	5	0	0	0	0	1	0	1024	0	25600	0	0	0	26624	2023	0	65936	152	30	122	68111	attention	2	2023	53	65883	152
160	39	3	0	0	32	16	16	1	1536	1024	0	11264	1024	1024	0	13312	2484	756	26951	3527	3411	116	33718	gemm	0	2484	18730	8977	3527
161	40	3	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1574	0	3387	1973	1850	123	6934	rmsnorm	8	1574	92	3295	1973
162	42	3	0	0	32	16	16	1	1536	1024	0	10240	1024	0	1024	12288	2784	643	22900	2737	2415	322	29064	gemm	0	2784	12018	11525	2737
163	43	3	4	0	0	0	0	1	0	1024	0	2048	0	0	0	3072	1197	0	6886	147	30	117	8230	elementwise	0	1197	0	6886	147
164	44	3	0	0	32	16	16	1	1536	1024	0	16384	1024	1024	0	18432	2370	668	40305	2972	2676	296	46315	gemm	0	2370	24118	16855	2972
165	45	3	1	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1613	0	3929	1178	1057	121	6720	rmsnorm	8	1613	92	3837	1178
166	47	3	0	0	32	16	16	1	1536	1024	0	8192	1024	1024	0	10240	2355	669	19671	2969	2848	121	25664	gemm	0	2355	12550	7790	2969
167	50	3	2	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1405	0	1990	174	55	119	3569	rope	0	1405	0	1990	174
168	49	259	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1195	0	1884	255	30	225	3334	rope	0	1195	0	1884	255
169	51	3	3	0	0	0	0	1	0	1024	0	0	0	0	0	1024	1607	0	1314	203	36	167	3124	kvappend	0	1607	0	1314	203
170	53	3	5	0	0	0	0	1	0	0	0	26624	0	0	0	26624	2038	0	65062	147	30	117	67247	attention	2	2038	54	65008	147
171	54	3	0	0	32	16	16	1	1536	1024	0	18432	2048	2048	0	21504	3094	1220	45764	4477	4361	116	54555	gemm	0	3094	36766	10218	4477
172	55	3	1	0	0	0	0	1	0	0	0	1024	1024	1024	0	2048	826	0	3265	916	798	118	5007	rmsnorm	8	826	89	3176	916
173	57	3	0	0	32	16	16	1	1536	0	1024	10240	1024	1024	0	12288	1725	604	26008	3178	3049	129	31515	gemm	0	1725	11631	14981	3178
174	58	3	4	0	0	0	0	1	0	1024	0	3072	0	0	0	4096	1442	0	6987	149	32	117	8578	elementwise	0	1442	0	6987	149
175	59	3	0	0	32	16	16	1	1536	0	1024	15360	1024	1024	0	17408	2378	661	39296	3689	3375	314	46024	gemm	0	2378	23991	15966	3689
176	0	4	1	0	0	0	0	1	0	1024	0	1024	1024	1024	0	3072	1229	0	3305	1980	1856	124	6514	rmsnorm	8	1229	91	3214	1980
177	2	4	0	0	32	16	16	1	1536	1024	0	10240	1024	1024	0	12288	2407	635	25234	2576	2363	213	30852	gemm	0	2407	12338	13531	2576
178	5	4	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1657	0	1928	229	31	198	3814	rope	0	1657	0	1928	229
179	4	132	2	0	0	0	0	1	0	0	0	1024	0	0	0	1024	1245	0	2064	149	32	117	3458	rope	0	1245	0	2064	149
180	7	388	3	0	0	0	0	1	0	1024	0	1024	0	0	0	2048	1816	0	1325	146	30	116	3287	kvappend	0	1816	0	1325	146
181	8	4	5	0	0	0	0	1	0	1024	0	26624	0	0	0	27648	2100	0	65191	147	31	116	67438	attention	2	2100	53	65138	147
182	9	4	0	0	32	16	16	1	1536	1024	1024	9216	1024	1024	0	12288	2876	934	23104	3510	3382	128	30424	gemm	0	2876	14625	9413	3510
183	10	4	1	0	0	0	0	1	0	1024	0	1024	1024	0	1024	3072	1146	0	3317	1651	1527	124	6114	rmsnorm	8	1146	96	3221	1651
