space	tasks	nominal_read_bytes	nominal_write_bytes	physical_read_bytes	physical_write_bytes	no_producer_read_bytes	produced_read_bytes	external_write_bytes
l0.s292.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s292.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s293.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s294.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s295.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s295.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s296.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s297.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s298.append	128	32768	32768	32768	32768	0	32768	32768
l0.s299.append	128	32768	32768	32768	32768	0	32768	32768
l0.s300.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s301.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s301.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s302.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s303.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s303.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s304.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s304.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s305.act	16	393216	196608	393216	196608	0	393216	0
l0.s306.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s306.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s307.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s308.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s308.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s309.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s309.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s310.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s311.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s312.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s312.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s313.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s314.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s315.append	128	32768	32768	32768	32768	0	32768	32768
l0.s316.append	128	32768	32768	32768	32768	0	32768	32768
l0.s317.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s318.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s318.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s319.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s320.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s320.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s321.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s321.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s322.act	16	393216	196608	393216	196608	0	393216	0
l0.s323.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s323.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s324.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s325.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s325.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s326.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s326.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s327.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s328.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s329.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s329.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s330.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s331.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s332.append	128	32768	32768	32768	32768	0	32768	32768
l0.s333.append	128	32768	32768	32768	32768	0	32768	32768
l0.s334.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s335.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s335.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s336.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s337.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s337.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s338.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s338.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s339.act	16	393216	196608	393216	196608	0	393216	0
l0.s340.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s340.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s341.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s342.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s342.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s343.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s343.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s344.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s345.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s346.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s346.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s347.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s348.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s349.append	128	32768	32768	32768	32768	0	32768	32768
l0.s350.append	128	32768	32768	32768	32768	0	32768	32768
l0.s351.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s352.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s352.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s353.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s354.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s354.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s355.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s355.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s356.act	16	393216	196608	393216	196608	0	393216	0
l0.s357.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s357.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s358.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s359.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s359.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s360.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s360.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s361.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s362.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s363.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s363.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s364.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s365.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s366.append	128	32768	32768	32768	32768	0	32768	32768
l0.s367.append	128	32768	32768	32768	32768	0	32768	32768
l0.s368.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s369.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s369.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s370.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s371.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s371.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s372.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s372.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s373.act	16	393216	196608	393216	196608	0	393216	0
l0.s374.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s374.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s375.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s376.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s376.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s377.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s377.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s378.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s379.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s380.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s380.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s381.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s382.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s383.append	128	32768	32768	32768	32768	0	32768	32768
l0.s384.append	128	32768	32768	32768	32768	0	32768	32768
l0.s385.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s386.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s386.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s387.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s388.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s388.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s389.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s389.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s390.act	16	393216	196608	393216	196608	0	393216	0
l0.s391.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s391.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s392.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s393.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s393.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s394.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s394.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s395.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s396.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s397.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s397.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s398.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s399.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s400.append	128	32768	32768	32768	32768	0	32768	32768
l0.s401.append	128	32768	32768	32768	32768	0	32768	32768
l0.s402.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s403.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s403.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s404.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s405.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s405.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s406.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s406.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s407.act	16	393216	196608	393216	196608	0	393216	0
l0.s408.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s408.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s409.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s410.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s410.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s411.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s411.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s412.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s413.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s414.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s414.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s415.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s416.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s417.append	128	32768	32768	32768	32768	0	32768	32768
l0.s418.append	128	32768	32768	32768	32768	0	32768	32768
l0.s419.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s420.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s420.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s421.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s422.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s422.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s423.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s423.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s424.act	16	393216	196608	393216	196608	0	393216	0
l0.s425.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s425.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s426.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s427.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s427.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s428.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s428.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s429.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s430.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s431.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s431.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s432.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s433.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s434.append	128	32768	32768	32768	32768	0	32768	32768
l0.s435.append	128	32768	32768	32768	32768	0	32768	32768
l0.s436.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s437.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s437.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s438.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s439.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s439.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s440.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s440.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s441.act	16	393216	196608	393216	196608	0	393216	0
l0.s442.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s442.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s443.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s444.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s444.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s445.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s445.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s446.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s447.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s448.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s448.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s449.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s450.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s451.append	128	32768	32768	32768	32768	0	32768	32768
l0.s452.append	128	32768	32768	32768	32768	0	32768	32768
l0.s453.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s454.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s454.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s455.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s456.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s456.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s457.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s457.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s458.act	16	393216	196608	393216	196608	0	393216	0
l0.s459.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s459.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s460.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s461.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s461.proj.combine	128	524288	65536	524288	65536	0	524288	0
l0.s462.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s462.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s463.qknorm	256	1114112	65536	1114112	65536	65536	1048576	0
l0.s464.qknorm	128	294912	32768	294912	32768	32768	262144	0
l0.s465.proj	256	12582912	524288	8388608	262144	4194304	4194304	0
l0.s465.proj.combine	64	262144	32768	262144	32768	0	262144	0
l0.s466.rope	256	98304	65536	98304	65536	32768	65536	0
l0.s467.rope	128	49152	32768	49152	32768	16384	32768	0
l0.s468.append	128	32768	32768	32768	32768	0	32768	32768
l0.s469.append	128	32768	32768	32768	32768	0	32768	32768
l0.s470.attn	256	2064384	65536	2064384	65536	393216	1671168	0
l0.s471.proj	512	25165824	1048576	16777216	524288	8388608	8388608	0
l0.s471.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s472.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s473.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s473.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s474.proj	1536	75497472	3145728	50331648	1572864	25165824	25165824	0
l0.s474.proj.combine	384	1572864	196608	1572864	196608	0	1572864	0
l0.s475.act	16	393216	196608	393216	196608	0	393216	0
l0.s476.proj	512	75497472	1048576	50331648	524288	25165824	25165824	0
l0.s476.proj.combine	128	589824	65536	589824	65536	0	589824	0
l0.s477.norm	16	131072	65536	131072	65536	65536	65536	0
l0.s478.proj	37984	1866989568	77791232	1244659712	38895616	622329856	622329856	0
l0.s478.proj.combine	9496	38895616	4861952	38895616	4861952	0	38895616	4861952
